MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20180313,25001,Barnstable County,MA,100,0,0,0,0,0,3/13/18,3/19/18,1
20180306,25001,Barnstable County,MA,100,0,0,0,0,0,3/6/18,3/12/18,1
20180227,25001,Barnstable County,MA,100,0,0,0,0,0,2/27/18,3/5/18,1
20180220,25001,Barnstable County,MA,100,0,0,0,0,0,2/20/18,2/26/18,1
20180213,25001,Barnstable County,MA,100,0,0,0,0,0,2/13/18,2/19/18,1
20180206,25001,Barnstable County,MA,100,0,0,0,0,0,2/6/18,2/12/18,1
20180130,25001,Barnstable County,MA,100,0,0,0,0,0,1/30/18,2/5/18,1
20180123,25001,Barnstable County,MA,100,0,0,0,0,0,1/23/18,1/29/18,1
20180116,25001,Barnstable County,MA,100,0,0,0,0,0,1/16/18,1/22/18,1
20180109,25001,Barnstable County,MA,100,0,0,0,0,0,1/9/18,1/15/18,1
20180102,25001,Barnstable County,MA,100,0,0,0,0,0,1/2/18,1/8/18,1
20171226,25001,Barnstable County,MA,100,0,0,0,0,0,12/26/17,1/1/18,1
20171219,25001,Barnstable County,MA,100,0,0,0,0,0,12/19/17,12/25/17,1
20171212,25001,Barnstable County,MA,100,0,0,0,0,0,12/12/17,12/18/17,1
20171205,25001,Barnstable County,MA,100,0,0,0,0,0,12/5/17,12/11/17,1
20171128,25001,Barnstable County,MA,100,0,0,0,0,0,11/28/17,12/4/17,1
20171121,25001,Barnstable County,MA,100,0,0,0,0,0,11/21/17,11/27/17,1
20171114,25001,Barnstable County,MA,100,0,0,0,0,0,11/14/17,11/20/17,1
20171107,25001,Barnstable County,MA,100,0,0,0,0,0,11/7/17,11/13/17,1
20171031,25001,Barnstable County,MA,100,0,0,0,0,0,10/31/17,11/6/17,1
20171024,25001,Barnstable County,MA,100,0,0,0,0,0,10/24/17,10/30/17,1
20171017,25001,Barnstable County,MA,100,0,0,0,0,0,10/17/17,10/23/17,1
20171010,25001,Barnstable County,MA,100,0,0,0,0,0,10/10/17,10/16/17,1
20171003,25001,Barnstable County,MA,100,0,0,0,0,0,10/3/17,10/9/17,1
20170926,25001,Barnstable County,MA,100,0,0,0,0,0,9/26/17,10/2/17,1
20170919,25001,Barnstable County,MA,99.89,0.11,0,0,0,0,9/19/17,9/25/17,1
20170912,25001,Barnstable County,MA,99.89,0.11,0,0,0,0,9/12/17,9/18/17,1
20170905,25001,Barnstable County,MA,99.89,0.11,0,0,0,0,9/5/17,9/11/17,1
20170829,25001,Barnstable County,MA,99.89,0.11,0,0,0,0,8/29/17,9/4/17,1
20170822,25001,Barnstable County,MA,99.89,0.11,0,0,0,0,8/22/17,8/28/17,1
20170815,25001,Barnstable County,MA,99.89,0.11,0,0,0,0,8/15/17,8/21/17,1
20170808,25001,Barnstable County,MA,100,0,0,0,0,0,8/8/17,8/14/17,1
20170801,25001,Barnstable County,MA,100,0,0,0,0,0,8/1/17,8/7/17,1
20170725,25001,Barnstable County,MA,100,0,0,0,0,0,7/25/17,7/31/17,1
20170718,25001,Barnstable County,MA,100,0,0,0,0,0,7/18/17,7/24/17,1
20170711,25001,Barnstable County,MA,100,0,0,0,0,0,7/11/17,7/17/17,1
20170704,25001,Barnstable County,MA,100,0,0,0,0,0,7/4/17,7/10/17,1
20170627,25001,Barnstable County,MA,100,0,0,0,0,0,6/27/17,7/3/17,1
20170620,25001,Barnstable County,MA,100,0,0,0,0,0,6/20/17,6/26/17,1
20170613,25001,Barnstable County,MA,100,0,0,0,0,0,6/13/17,6/19/17,1
20170606,25001,Barnstable County,MA,100,0,0,0,0,0,6/6/17,6/12/17,1
20170530,25001,Barnstable County,MA,100,0,0,0,0,0,5/30/17,6/5/17,1
20170523,25001,Barnstable County,MA,100,0,0,0,0,0,5/23/17,5/29/17,1
20170516,25001,Barnstable County,MA,100,0,0,0,0,0,5/16/17,5/22/17,1
20170509,25001,Barnstable County,MA,100,0,0,0,0,0,5/9/17,5/15/17,1
20170502,25001,Barnstable County,MA,100,0,0,0,0,0,5/2/17,5/8/17,1
20170425,25001,Barnstable County,MA,100,0,0,0,0,0,4/25/17,5/1/17,1
20170418,25001,Barnstable County,MA,100,0,0,0,0,0,4/18/17,4/24/17,1
20170411,25001,Barnstable County,MA,100,0,0,0,0,0,4/11/17,4/17/17,1
20170404,25001,Barnstable County,MA,100,0,0,0,0,0,4/4/17,4/10/17,1
20170328,25001,Barnstable County,MA,0,100,0,0,0,0,3/28/17,4/3/17,1
20170321,25001,Barnstable County,MA,0,100,0,0,0,0,3/21/17,3/27/17,1
20170314,25001,Barnstable County,MA,0,100,99.98,0,0,0,3/14/17,3/20/17,1
20170307,25001,Barnstable County,MA,0,100,99.98,0,0,0,3/7/17,3/13/17,1
20170228,25001,Barnstable County,MA,0,100,99.98,0,0,0,2/28/17,3/6/17,1
20170221,25001,Barnstable County,MA,0,100,99.98,0,0,0,2/21/17,2/27/17,1
20170214,25001,Barnstable County,MA,0,100,99.98,0,0,0,2/14/17,2/20/17,1
20170207,25001,Barnstable County,MA,0,100,99.98,0,0,0,2/7/17,2/13/17,1
20170131,25001,Barnstable County,MA,0,100,99.98,0,0,0,1/31/17,2/6/17,1
20170124,25001,Barnstable County,MA,0,100,99.98,0,0,0,1/24/17,1/30/17,1
20170117,25001,Barnstable County,MA,0,100,99.98,0,0,0,1/17/17,1/23/17,1
20170110,25001,Barnstable County,MA,0,100,99.98,0,0,0,1/10/17,1/16/17,1
20170103,25001,Barnstable County,MA,0,100,99.98,0,0,0,1/3/17,1/9/17,1
20161227,25001,Barnstable County,MA,0,100,99.98,0,0,0,12/27/16,1/2/17,1
20161220,25001,Barnstable County,MA,0,100,99.98,0,0,0,12/20/16,12/26/16,1
20161213,25001,Barnstable County,MA,0,100,99.32,0,0,0,12/13/16,12/19/16,1
20161206,25001,Barnstable County,MA,0,100,99.32,0,0,0,12/6/16,12/12/16,1
20161129,25001,Barnstable County,MA,0,100,100,0,0,0,11/29/16,12/5/16,1
20161122,25001,Barnstable County,MA,0,100,100,0,0,0,11/22/16,11/28/16,1
20161115,25001,Barnstable County,MA,0,100,100,0,0,0,11/15/16,11/21/16,1
20161108,25001,Barnstable County,MA,0,100,100,0,0,0,11/8/16,11/14/16,1
20161101,25001,Barnstable County,MA,0,100,100,0,0,0,11/1/16,11/7/16,1
20161025,25001,Barnstable County,MA,0,100,100,7.42,0,0,10/25/16,10/31/16,1
20161018,25001,Barnstable County,MA,0,100,100,7.42,0,0,10/18/16,10/24/16,1
20161011,25001,Barnstable County,MA,0,100,100,7.42,0,0,10/11/16,10/17/16,1
20161004,25001,Barnstable County,MA,0,100,100,100,7.08,0,10/4/16,10/10/16,1
20160927,25001,Barnstable County,MA,0,100,100,100,7.08,0,9/27/16,10/3/16,1
20160920,25001,Barnstable County,MA,0,100,100,100,7.08,0,9/20/16,9/26/16,1
20160913,25001,Barnstable County,MA,0,100,100,100,7.08,0,9/13/16,9/19/16,1
20160906,25001,Barnstable County,MA,0,100,100,100,0,0,9/6/16,9/12/16,1
20160830,25001,Barnstable County,MA,0,100,100,100,0,0,8/30/16,9/5/16,1
20160823,25001,Barnstable County,MA,0,100,100,2.72,0,0,8/23/16,8/29/16,1
20160816,25001,Barnstable County,MA,0,100,100,0,0,0,8/16/16,8/22/16,1
20160809,25001,Barnstable County,MA,0,100,100,0,0,0,8/9/16,8/15/16,1
20160802,25001,Barnstable County,MA,0,100,100,0,0,0,8/2/16,8/8/16,1
20160726,25001,Barnstable County,MA,0,100,0,0,0,0,7/26/16,8/1/16,1
20160719,25001,Barnstable County,MA,0,100,0,0,0,0,7/19/16,7/25/16,1
20160712,25001,Barnstable County,MA,0,100,0,0,0,0,7/12/16,7/18/16,1
20160705,25001,Barnstable County,MA,0,100,0,0,0,0,7/5/16,7/11/16,1
20160628,25001,Barnstable County,MA,0,100,0,0,0,0,6/28/16,7/4/16,1
20160621,25001,Barnstable County,MA,0,100,0,0,0,0,6/21/16,6/27/16,1
20160614,25001,Barnstable County,MA,0.84,99.16,0,0,0,0,6/14/16,6/20/16,1
20160607,25001,Barnstable County,MA,100,0,0,0,0,0,6/7/16,6/13/16,1
20160531,25001,Barnstable County,MA,100,0,0,0,0,0,5/31/16,6/6/16,1
20160524,25001,Barnstable County,MA,100,0,0,0,0,0,5/24/16,5/30/16,1
20160517,25001,Barnstable County,MA,100,0,0,0,0,0,5/17/16,5/23/16,1
20160510,25001,Barnstable County,MA,100,0,0,0,0,0,5/10/16,5/16/16,1
20160503,25001,Barnstable County,MA,100,0,0,0,0,0,5/3/16,5/9/16,1
20160426,25001,Barnstable County,MA,100,0,0,0,0,0,4/26/16,5/2/16,1
20160419,25001,Barnstable County,MA,100,0,0,0,0,0,4/19/16,4/25/16,1
20160412,25001,Barnstable County,MA,100,0,0,0,0,0,4/12/16,4/18/16,1
20160405,25001,Barnstable County,MA,100,0,0,0,0,0,4/5/16,4/11/16,1
20160329,25001,Barnstable County,MA,100,0,0,0,0,0,3/29/16,4/4/16,1
20160322,25001,Barnstable County,MA,100,0,0,0,0,0,3/22/16,3/28/16,1
20160315,25001,Barnstable County,MA,100,0,0,0,0,0,3/15/16,3/21/16,1
20160308,25001,Barnstable County,MA,100,0,0,0,0,0,3/8/16,3/14/16,1
20160301,25001,Barnstable County,MA,100,0,0,0,0,0,3/1/16,3/7/16,1
20160223,25001,Barnstable County,MA,100,0,0,0,0,0,2/23/16,2/29/16,1
20160216,25001,Barnstable County,MA,100,0,0,0,0,0,2/16/16,2/22/16,1
20160209,25001,Barnstable County,MA,100,0,0,0,0,0,2/9/16,2/15/16,1
20160202,25001,Barnstable County,MA,100,0,0,0,0,0,2/2/16,2/8/16,1
20160126,25001,Barnstable County,MA,100,0,0,0,0,0,1/26/16,2/1/16,1
20160119,25001,Barnstable County,MA,94.45,5.55,0,0,0,0,1/19/16,1/25/16,1
20160112,25001,Barnstable County,MA,94.45,5.55,0,0,0,0,1/12/16,1/18/16,1
20160105,25001,Barnstable County,MA,92.13,7.87,0,0,0,0,1/5/16,1/11/16,1
20151229,25001,Barnstable County,MA,92.13,7.87,0,0,0,0,12/29/15,1/4/16,1
20151222,25001,Barnstable County,MA,92.13,7.87,0,0,0,0,12/22/15,12/28/15,1
20151215,25001,Barnstable County,MA,92.13,7.87,0,0,0,0,12/15/15,12/21/15,1
20151208,25001,Barnstable County,MA,92.13,7.87,0,0,0,0,12/8/15,12/14/15,1
20151201,25001,Barnstable County,MA,92.13,7.87,0,0,0,0,12/1/15,12/7/15,1
20151124,25001,Barnstable County,MA,92.13,7.87,0,0,0,0,11/24/15,11/30/15,1
20151117,25001,Barnstable County,MA,0,100,0,0,0,0,11/17/15,11/23/15,1
20151110,25001,Barnstable County,MA,0,100,0,0,0,0,11/10/15,11/16/15,1
20151103,25001,Barnstable County,MA,0,100,0,0,0,0,11/3/15,11/9/15,1
20151027,25001,Barnstable County,MA,0,100,0,0,0,0,10/27/15,11/2/15,1
20151020,25001,Barnstable County,MA,0,100,0,0,0,0,10/20/15,10/26/15,1
20151013,25001,Barnstable County,MA,0,100,0,0,0,0,10/13/15,10/19/15,1
20151006,25001,Barnstable County,MA,0,100,0,0,0,0,10/6/15,10/12/15,1
20150929,25001,Barnstable County,MA,0,100,0,0,0,0,9/29/15,10/5/15,1
20150922,25001,Barnstable County,MA,0,100,0,0,0,0,9/22/15,9/28/15,1
20150915,25001,Barnstable County,MA,0,100,0,0,0,0,9/15/15,9/21/15,1
20150908,25001,Barnstable County,MA,0,100,0,0,0,0,9/8/15,9/14/15,1
20150901,25001,Barnstable County,MA,0,100,0,0,0,0,9/1/15,9/7/15,1
20150825,25001,Barnstable County,MA,0,100,0,0,0,0,8/25/15,8/31/15,1
20150818,25001,Barnstable County,MA,0,100,0,0,0,0,8/18/15,8/24/15,1
20150811,25001,Barnstable County,MA,0,100,0,0,0,0,8/11/15,8/17/15,1
20150804,25001,Barnstable County,MA,0,100,0,0,0,0,8/4/15,8/10/15,1
20150728,25001,Barnstable County,MA,0,100,0,0,0,0,7/28/15,8/3/15,1
20150721,25001,Barnstable County,MA,0,100,0,0,0,0,7/21/15,7/27/15,1
20150714,25001,Barnstable County,MA,0,100,0,0,0,0,7/14/15,7/20/15,1
20150707,25001,Barnstable County,MA,0,100,0,0,0,0,7/7/15,7/13/15,1
20150630,25001,Barnstable County,MA,0,100,100,0,0,0,6/30/15,7/6/15,1
20150623,25001,Barnstable County,MA,0,100,100,0,0,0,6/23/15,6/29/15,1
20150616,25001,Barnstable County,MA,0,100,100,0,0,0,6/16/15,6/22/15,1
20150609,25001,Barnstable County,MA,0,100,100,0,0,0,6/9/15,6/15/15,1
20150602,25001,Barnstable County,MA,0,100,100,0,0,0,6/2/15,6/8/15,1
20150526,25001,Barnstable County,MA,0,100,100,0,0,0,5/26/15,6/1/15,1
20150519,25001,Barnstable County,MA,0,100,100,0,0,0,5/19/15,5/25/15,1
20150512,25001,Barnstable County,MA,0,100,0,0,0,0,5/12/15,5/18/15,1
20150505,25001,Barnstable County,MA,100,0,0,0,0,0,5/5/15,5/11/15,1
20150428,25001,Barnstable County,MA,100,0,0,0,0,0,4/28/15,5/4/15,1
20150421,25001,Barnstable County,MA,100,0,0,0,0,0,4/21/15,4/27/15,1
20150414,25001,Barnstable County,MA,100,0,0,0,0,0,4/14/15,4/20/15,1
20150407,25001,Barnstable County,MA,100,0,0,0,0,0,4/7/15,4/13/15,1
20150331,25001,Barnstable County,MA,100,0,0,0,0,0,3/31/15,4/6/15,1
20150324,25001,Barnstable County,MA,100,0,0,0,0,0,3/24/15,3/30/15,1
20150317,25001,Barnstable County,MA,100,0,0,0,0,0,3/17/15,3/23/15,1
20150310,25001,Barnstable County,MA,100,0,0,0,0,0,3/10/15,3/16/15,1
20150303,25001,Barnstable County,MA,100,0,0,0,0,0,3/3/15,3/9/15,1
20150224,25001,Barnstable County,MA,100,0,0,0,0,0,2/24/15,3/2/15,1
20150217,25001,Barnstable County,MA,100,0,0,0,0,0,2/17/15,2/23/15,1
20150210,25001,Barnstable County,MA,100,0,0,0,0,0,2/10/15,2/16/15,1
20150203,25001,Barnstable County,MA,100,0,0,0,0,0,2/3/15,2/9/15,1
20150127,25001,Barnstable County,MA,100,0,0,0,0,0,1/27/15,2/2/15,1
20150120,25001,Barnstable County,MA,100,0,0,0,0,0,1/20/15,1/26/15,1
20150113,25001,Barnstable County,MA,100,0,0,0,0,0,1/13/15,1/19/15,1
20150106,25001,Barnstable County,MA,100,0,0,0,0,0,1/6/15,1/12/15,1
20141230,25001,Barnstable County,MA,100,0,0,0,0,0,12/30/14,1/5/15,1
20141223,25001,Barnstable County,MA,100,0,0,0,0,0,12/23/14,12/29/14,1
20141216,25001,Barnstable County,MA,100,0,0,0,0,0,12/16/14,12/22/14,1
20141209,25001,Barnstable County,MA,100,0,0,0,0,0,12/9/14,12/15/14,1
20141202,25001,Barnstable County,MA,100,0,0,0,0,0,12/2/14,12/8/14,1
20141125,25001,Barnstable County,MA,100,0,0,0,0,0,11/25/14,12/1/14,1
20141118,25001,Barnstable County,MA,100,0,0,0,0,0,11/18/14,11/24/14,1
20141111,25001,Barnstable County,MA,100,0,0,0,0,0,11/11/14,11/17/14,1
20141104,25001,Barnstable County,MA,100,0,0,0,0,0,11/4/14,11/10/14,1
20141028,25001,Barnstable County,MA,98.93,1.07,0,0,0,0,10/28/14,11/3/14,1
20141021,25001,Barnstable County,MA,0,100,2.82,0,0,0,10/21/14,10/27/14,1
20141014,25001,Barnstable County,MA,0,100,2.82,0,0,0,10/14/14,10/20/14,1
20141007,25001,Barnstable County,MA,0,100,2.82,0,0,0,10/7/14,10/13/14,1
20140930,25001,Barnstable County,MA,0,100,2.82,0,0,0,9/30/14,10/6/14,1
20140923,25001,Barnstable County,MA,0,100,2.82,0,0,0,9/23/14,9/29/14,1
20140916,25001,Barnstable County,MA,7.57,92.43,0,0,0,0,9/16/14,9/22/14,1
20140909,25001,Barnstable County,MA,82.88,17.12,0,0,0,0,9/9/14,9/15/14,1
20140902,25001,Barnstable County,MA,86.69,13.31,0,0,0,0,9/2/14,9/8/14,1
20140826,25001,Barnstable County,MA,86.69,13.31,0,0,0,0,8/26/14,9/1/14,1
20140819,25001,Barnstable County,MA,86.69,13.31,0,0,0,0,8/19/14,8/25/14,1
20140812,25001,Barnstable County,MA,39.23,60.77,0,0,0,0,8/12/14,8/18/14,1
20140805,25001,Barnstable County,MA,39.23,60.77,0,0,0,0,8/5/14,8/11/14,1
20140729,25001,Barnstable County,MA,39.23,60.77,0,0,0,0,7/29/14,8/4/14,1
20140722,25001,Barnstable County,MA,39.23,60.77,0,0,0,0,7/22/14,7/28/14,1
20140715,25001,Barnstable County,MA,39.23,60.77,0,0,0,0,7/15/14,7/21/14,1
20140708,25001,Barnstable County,MA,39.23,60.77,0,0,0,0,7/8/14,7/14/14,1
20140701,25001,Barnstable County,MA,0,100,0,0,0,0,7/1/14,7/7/14,1
20140624,25001,Barnstable County,MA,6.27,93.73,0,0,0,0,6/24/14,6/30/14,1
20140617,25001,Barnstable County,MA,6.27,93.73,0,0,0,0,6/17/14,6/23/14,1
20140610,25001,Barnstable County,MA,6.27,93.73,0,0,0,0,6/10/14,6/16/14,1
20140603,25001,Barnstable County,MA,100,0,0,0,0,0,6/3/14,6/9/14,1
20140527,25001,Barnstable County,MA,100,0,0,0,0,0,5/27/14,6/2/14,1
20140520,25001,Barnstable County,MA,100,0,0,0,0,0,5/20/14,5/26/14,1
20140513,25001,Barnstable County,MA,100,0,0,0,0,0,5/13/14,5/19/14,1
20140506,25001,Barnstable County,MA,100,0,0,0,0,0,5/6/14,5/12/14,1
20140429,25001,Barnstable County,MA,100,0,0,0,0,0,4/29/14,5/5/14,1
20140422,25001,Barnstable County,MA,100,0,0,0,0,0,4/22/14,4/28/14,1
20140415,25001,Barnstable County,MA,100,0,0,0,0,0,4/15/14,4/21/14,1
20140408,25001,Barnstable County,MA,100,0,0,0,0,0,4/8/14,4/14/14,1
20140401,25001,Barnstable County,MA,100,0,0,0,0,0,4/1/14,4/7/14,1
20140325,25001,Barnstable County,MA,100,0,0,0,0,0,3/25/14,3/31/14,1
20140318,25001,Barnstable County,MA,100,0,0,0,0,0,3/18/14,3/24/14,1
20140311,25001,Barnstable County,MA,100,0,0,0,0,0,3/11/14,3/17/14,1
20140304,25001,Barnstable County,MA,100,0,0,0,0,0,3/4/14,3/10/14,1
20140225,25001,Barnstable County,MA,100,0,0,0,0,0,2/25/14,3/3/14,1
20140218,25001,Barnstable County,MA,100,0,0,0,0,0,2/18/14,2/24/14,1
20140211,25001,Barnstable County,MA,100,0,0,0,0,0,2/11/14,2/17/14,1
20140204,25001,Barnstable County,MA,100,0,0,0,0,0,2/4/14,2/10/14,1
20140128,25001,Barnstable County,MA,100,0,0,0,0,0,1/28/14,2/3/14,1
20140121,25001,Barnstable County,MA,100,0,0,0,0,0,1/21/14,1/27/14,1
20140114,25001,Barnstable County,MA,0,100,0,0,0,0,1/14/14,1/20/14,1
20140107,25001,Barnstable County,MA,0,100,100,0,0,0,1/7/14,1/13/14,1
20131231,25001,Barnstable County,MA,0,100,100,0,0,0,12/31/13,1/6/14,1
20131224,25001,Barnstable County,MA,0,100,100,0,0,0,12/24/13,12/30/13,1
20131217,25001,Barnstable County,MA,0,100,100,0,0,0,12/17/13,12/23/13,1
20131210,25001,Barnstable County,MA,0,100,100,0,0,0,12/10/13,12/16/13,1
20131203,25001,Barnstable County,MA,0,100,100,0,0,0,12/3/13,12/9/13,1
20131126,25001,Barnstable County,MA,0,100,100,0,0,0,11/26/13,12/2/13,1
20131119,25001,Barnstable County,MA,0,100,100,0,0,0,11/19/13,11/25/13,1
20131112,25001,Barnstable County,MA,0,100,100,0,0,0,11/12/13,11/18/13,1
20131105,25001,Barnstable County,MA,0,100,100,0,0,0,11/5/13,11/11/13,1
20131029,25001,Barnstable County,MA,0,100,100,0,0,0,10/29/13,11/4/13,1
20131022,25001,Barnstable County,MA,0,100,0,0,0,0,10/22/13,10/28/13,1
20131015,25001,Barnstable County,MA,0,100,0,0,0,0,10/15/13,10/21/13,1
20131008,25001,Barnstable County,MA,0,100,0,0,0,0,10/8/13,10/14/13,1
20131001,25001,Barnstable County,MA,0,100,0,0,0,0,10/1/13,10/7/13,1
20130924,25001,Barnstable County,MA,100,0,0,0,0,0,9/24/13,9/30/13,1
20130917,25001,Barnstable County,MA,100,0,0,0,0,0,9/17/13,9/23/13,1
20130910,25001,Barnstable County,MA,100,0,0,0,0,0,9/10/13,9/16/13,1
20130903,25001,Barnstable County,MA,100,0,0,0,0,0,9/3/13,9/9/13,1
20130827,25001,Barnstable County,MA,100,0,0,0,0,0,8/27/13,9/2/13,1
20130820,25001,Barnstable County,MA,100,0,0,0,0,0,8/20/13,8/26/13,1
20130813,25001,Barnstable County,MA,100,0,0,0,0,0,8/13/13,8/19/13,1
20130806,25001,Barnstable County,MA,100,0,0,0,0,0,8/6/13,8/12/13,1
20130730,25001,Barnstable County,MA,100,0,0,0,0,0,7/30/13,8/5/13,1
20130723,25001,Barnstable County,MA,100,0,0,0,0,0,7/23/13,7/29/13,1
20130716,25001,Barnstable County,MA,100,0,0,0,0,0,7/16/13,7/22/13,1
20130709,25001,Barnstable County,MA,100,0,0,0,0,0,7/9/13,7/15/13,1
20130702,25001,Barnstable County,MA,100,0,0,0,0,0,7/2/13,7/8/13,1
20130625,25001,Barnstable County,MA,100,0,0,0,0,0,6/25/13,7/1/13,1
20130618,25001,Barnstable County,MA,100,0,0,0,0,0,6/18/13,6/24/13,1
20130611,25001,Barnstable County,MA,100,0,0,0,0,0,6/11/13,6/17/13,1
20130604,25001,Barnstable County,MA,100,0,0,0,0,0,6/4/13,6/10/13,1
20130528,25001,Barnstable County,MA,100,0,0,0,0,0,5/28/13,6/3/13,1
20130521,25001,Barnstable County,MA,75.46,24.54,0,0,0,0,5/21/13,5/27/13,1
20130514,25001,Barnstable County,MA,100,0,0,0,0,0,5/14/13,5/20/13,1
20130507,25001,Barnstable County,MA,100,0,0,0,0,0,5/7/13,5/13/13,1
20130430,25001,Barnstable County,MA,100,0,0,0,0,0,4/30/13,5/6/13,1
20130423,25001,Barnstable County,MA,100,0,0,0,0,0,4/23/13,4/29/13,1
20130416,25001,Barnstable County,MA,100,0,0,0,0,0,4/16/13,4/22/13,1
20130409,25001,Barnstable County,MA,100,0,0,0,0,0,4/9/13,4/15/13,1
20130402,25001,Barnstable County,MA,100,0,0,0,0,0,4/2/13,4/8/13,1
20130326,25001,Barnstable County,MA,100,0,0,0,0,0,3/26/13,4/1/13,1
20130319,25001,Barnstable County,MA,100,0,0,0,0,0,3/19/13,3/25/13,1
20130312,25001,Barnstable County,MA,100,0,0,0,0,0,3/12/13,3/18/13,1
20130305,25001,Barnstable County,MA,100,0,0,0,0,0,3/5/13,3/11/13,1
20130226,25001,Barnstable County,MA,100,0,0,0,0,0,2/26/13,3/4/13,1
20130219,25001,Barnstable County,MA,100,0,0,0,0,0,2/19/13,2/25/13,1
20130212,25001,Barnstable County,MA,100,0,0,0,0,0,2/12/13,2/18/13,1
20130205,25001,Barnstable County,MA,100,0,0,0,0,0,2/5/13,2/11/13,1
20130129,25001,Barnstable County,MA,100,0,0,0,0,0,1/29/13,2/4/13,1
20130122,25001,Barnstable County,MA,100,0,0,0,0,0,1/22/13,1/28/13,1
20130115,25001,Barnstable County,MA,100,0,0,0,0,0,1/15/13,1/21/13,1
20130108,25001,Barnstable County,MA,100,0,0,0,0,0,1/8/13,1/14/13,1
20130101,25001,Barnstable County,MA,100,0,0,0,0,0,1/1/13,1/7/13,1
20121225,25001,Barnstable County,MA,100,0,0,0,0,0,12/25/12,12/31/12,1
20121218,25001,Barnstable County,MA,100,0,0,0,0,0,12/18/12,12/24/12,1
20121211,25001,Barnstable County,MA,100,0,0,0,0,0,12/11/12,12/17/12,1
20121204,25001,Barnstable County,MA,100,0,0,0,0,0,12/4/12,12/10/12,1
20121127,25001,Barnstable County,MA,100,0,0,0,0,0,11/27/12,12/3/12,1
20121120,25001,Barnstable County,MA,100,0,0,0,0,0,11/20/12,11/26/12,1
20121113,25001,Barnstable County,MA,100,0,0,0,0,0,11/13/12,11/19/12,1
20121106,25001,Barnstable County,MA,100,0,0,0,0,0,11/6/12,11/12/12,1
20121030,25001,Barnstable County,MA,100,0,0,0,0,0,10/30/12,11/5/12,1
20121023,25001,Barnstable County,MA,100,0,0,0,0,0,10/23/12,10/29/12,1
20121016,25001,Barnstable County,MA,100,0,0,0,0,0,10/16/12,10/22/12,1
20121009,25001,Barnstable County,MA,100,0,0,0,0,0,10/9/12,10/15/12,1
20121002,25001,Barnstable County,MA,100,0,0,0,0,0,10/2/12,10/8/12,1
20120925,25001,Barnstable County,MA,100,0,0,0,0,0,9/25/12,10/1/12,1
20120918,25001,Barnstable County,MA,0,100,0,0,0,0,9/18/12,9/24/12,1
20120911,25001,Barnstable County,MA,0,100,0,0,0,0,9/11/12,9/17/12,1
20120904,25001,Barnstable County,MA,0,100,0,0,0,0,9/4/12,9/10/12,1
20120828,25001,Barnstable County,MA,0,100,0,0,0,0,8/28/12,9/3/12,1
20120821,25001,Barnstable County,MA,0,100,0,0,0,0,8/21/12,8/27/12,1
20120814,25001,Barnstable County,MA,0,100,0,0,0,0,8/14/12,8/20/12,1
20120807,25001,Barnstable County,MA,0,100,0,0,0,0,8/7/12,8/13/12,1
20120731,25001,Barnstable County,MA,0,100,0,0,0,0,7/31/12,8/6/12,1
20120724,25001,Barnstable County,MA,0,100,0,0,0,0,7/24/12,7/30/12,1
20120717,25001,Barnstable County,MA,0,100,0,0,0,0,7/17/12,7/23/12,1
20120710,25001,Barnstable County,MA,100,0,0,0,0,0,7/10/12,7/16/12,1
20120703,25001,Barnstable County,MA,100,0,0,0,0,0,7/3/12,7/9/12,1
20120626,25001,Barnstable County,MA,100,0,0,0,0,0,6/26/12,7/2/12,1
20120619,25001,Barnstable County,MA,100,0,0,0,0,0,6/19/12,6/25/12,1
20120612,25001,Barnstable County,MA,100,0,0,0,0,0,6/12/12,6/18/12,1
20120605,25001,Barnstable County,MA,100,0,0,0,0,0,6/5/12,6/11/12,1
20120529,25001,Barnstable County,MA,0,100,0,0,0,0,5/29/12,6/4/12,1
20120522,25001,Barnstable County,MA,0,100,0,0,0,0,5/22/12,5/28/12,1
20120515,25001,Barnstable County,MA,0,100,100,0,0,0,5/15/12,5/21/12,1
20120508,25001,Barnstable County,MA,0,100,100,100,0,0,5/8/12,5/14/12,1
20120501,25001,Barnstable County,MA,0,100,100,100,0,0,5/1/12,5/7/12,1
20120424,25001,Barnstable County,MA,0,100,100,100,0,0,4/24/12,4/30/12,1
20120417,25001,Barnstable County,MA,0,100,100,10.24,0,0,4/17/12,4/23/12,1
20120410,25001,Barnstable County,MA,0,100,100,10.24,0,0,4/10/12,4/16/12,1
20120403,25001,Barnstable County,MA,0,100,100,0,0,0,4/3/12,4/9/12,1
20120327,25001,Barnstable County,MA,0,100,1.55,0,0,0,3/27/12,4/2/12,1
20120320,25001,Barnstable County,MA,0,100,1.55,0,0,0,3/20/12,3/26/12,1
20120313,25001,Barnstable County,MA,98.35,1.65,0,0,0,0,3/13/12,3/19/12,1
20120306,25001,Barnstable County,MA,100,0,0,0,0,0,3/6/12,3/12/12,1
20120228,25001,Barnstable County,MA,100,0,0,0,0,0,2/28/12,3/5/12,1
20120221,25001,Barnstable County,MA,100,0,0,0,0,0,2/21/12,2/27/12,1
20120214,25001,Barnstable County,MA,100,0,0,0,0,0,2/14/12,2/20/12,1
20120207,25001,Barnstable County,MA,100,0,0,0,0,0,2/7/12,2/13/12,1
