MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,dsdi,ValidStart,ValidEnd,StatisticFormatID
20070403,25005,Bristol County,MA,100,0,0,0,0,0,0,4/3/07,4/9/07,1
20070327,25005,Bristol County,MA,100,0,0,0,0,0,0,3/27/07,4/2/07,1
20070320,25005,Bristol County,MA,100,0,0,0,0,0,0,3/20/07,3/26/07,1
20070313,25005,Bristol County,MA,100,0,0,0,0,0,0,3/13/07,3/19/07,1
20070306,25005,Bristol County,MA,100,0,0,0,0,0,0,3/6/07,3/12/07,1
20070227,25005,Bristol County,MA,100,0,0,0,0,0,0,2/27/07,3/5/07,1
20070220,25005,Bristol County,MA,100,0,0,0,0,0,0,2/20/07,2/26/07,1
20070213,25005,Bristol County,MA,100,0,0,0,0,0,0,2/13/07,2/19/07,1
20070206,25005,Bristol County,MA,100,0,0,0,0,0,0,2/6/07,2/12/07,1
20070130,25005,Bristol County,MA,100,0,0,0,0,0,0,1/30/07,2/5/07,1
20070123,25005,Bristol County,MA,100,0,0,0,0,0,0,1/23/07,1/29/07,1
20070116,25005,Bristol County,MA,100,0,0,0,0,0,0,1/16/07,1/22/07,1
20070109,25005,Bristol County,MA,100,0,0,0,0,0,0,1/9/07,1/15/07,1
20070102,25005,Bristol County,MA,100,0,0,0,0,0,0,1/2/07,1/8/07,1
20061226,25005,Bristol County,MA,100,0,0,0,0,0,0,12/26/06,1/1/07,1
20231226,44001,Bristol County,RI,100,0,0,0,0,0,0,12/26/23,1/1/24,1
20231219,44001,Bristol County,RI,100,0,0,0,0,0,0,12/19/23,12/25/23,1
20231212,44001,Bristol County,RI,100,0,0,0,0,0,0,12/12/23,12/18/23,1
20231205,44001,Bristol County,RI,100,0,0,0,0,0,0,12/5/23,12/11/23,1
20231128,44001,Bristol County,RI,100,0,0,0,0,0,0,11/28/23,12/4/23,1
20231121,44001,Bristol County,RI,100,0,0,0,0,0,0,11/21/23,11/27/23,1
20231114,44001,Bristol County,RI,100,0,0,0,0,0,0,11/14/23,11/20/23,1
20231107,44001,Bristol County,RI,100,0,0,0,0,0,0,11/7/23,11/13/23,1
20231031,44001,Bristol County,RI,100,0,0,0,0,0,0,10/31/23,11/6/23,1
20231024,44001,Bristol County,RI,100,0,0,0,0,0,0,10/24/23,10/30/23,1
20231017,44001,Bristol County,RI,100,0,0,0,0,0,0,10/17/23,10/23/23,1
20231010,44001,Bristol County,RI,100,0,0,0,0,0,0,10/10/23,10/16/23,1
20231003,44001,Bristol County,RI,100,0,0,0,0,0,0,10/3/23,10/9/23,1
20230926,44001,Bristol County,RI,100,0,0,0,0,0,0,9/26/23,10/2/23,1
20230919,44001,Bristol County,RI,100,0,0,0,0,0,0,9/19/23,9/25/23,1
20230912,44001,Bristol County,RI,100,0,0,0,0,0,0,9/12/23,9/18/23,1
20230905,44001,Bristol County,RI,100,0,0,0,0,0,0,9/5/23,9/11/23,1
20230829,44001,Bristol County,RI,100,0,0,0,0,0,0,8/29/23,9/4/23,1
20230822,44001,Bristol County,RI,100,0,0,0,0,0,0,8/22/23,8/28/23,1
20230815,44001,Bristol County,RI,100,0,0,0,0,0,0,8/15/23,8/21/23,1
20230808,44001,Bristol County,RI,100,0,0,0,0,0,0,8/8/23,8/14/23,1
20230801,44001,Bristol County,RI,100,0,0,0,0,0,0,8/1/23,8/7/23,1
20230725,44001,Bristol County,RI,100,0,0,0,0,0,0,7/25/23,7/31/23,1
20230718,44001,Bristol County,RI,100,0,0,0,0,0,0,7/18/23,7/24/23,1
20230711,44001,Bristol County,RI,100,0,0,0,0,0,0,7/11/23,7/17/23,1
20230704,44001,Bristol County,RI,100,0,0,0,0,0,0,7/4/23,7/10/23,1
20230627,44001,Bristol County,RI,100,0,0,0,0,0,0,6/27/23,7/3/23,1
20230620,44001,Bristol County,RI,100,0,0,0,0,0,0,6/20/23,6/26/23,1
20230613,44001,Bristol County,RI,100,0,0,0,0,0,0,6/13/23,6/19/23,1
20230606,44001,Bristol County,RI,100,0,0,0,0,0,0,6/6/23,6/12/23,1
20230530,44001,Bristol County,RI,100,0,0,0,0,0,0,5/30/23,6/5/23,1
20230523,44001,Bristol County,RI,100,0,0,0,0,0,0,5/23/23,5/29/23,1
20230516,44001,Bristol County,RI,0,100,0,0,0,0,100,5/16/23,5/22/23,1
20230509,44001,Bristol County,RI,0,100,0,0,0,0,100,5/9/23,5/15/23,1
20230502,44001,Bristol County,RI,0,100,46.77,0,0,0,146.77,5/2/23,5/8/23,1
20230425,44001,Bristol County,RI,0,100,46.77,0,0,0,146.77,4/25/23,5/1/23,1
20230418,44001,Bristol County,RI,0,100,0,0,0,0,100,4/18/23,4/24/23,1
20230411,44001,Bristol County,RI,100,0,0,0,0,0,0,4/11/23,4/17/23,1
20230404,44001,Bristol County,RI,100,0,0,0,0,0,0,4/4/23,4/10/23,1
20230328,44001,Bristol County,RI,100,0,0,0,0,0,0,3/28/23,4/3/23,1
20230321,44001,Bristol County,RI,100,0,0,0,0,0,0,3/21/23,3/27/23,1
20230314,44001,Bristol County,RI,100,0,0,0,0,0,0,3/14/23,3/20/23,1
20230307,44001,Bristol County,RI,100,0,0,0,0,0,0,3/7/23,3/13/23,1
20230228,44001,Bristol County,RI,100,0,0,0,0,0,0,2/28/23,3/6/23,1
20230221,44001,Bristol County,RI,100,0,0,0,0,0,0,2/21/23,2/27/23,1
20230214,44001,Bristol County,RI,100,0,0,0,0,0,0,2/14/23,2/20/23,1
20230207,44001,Bristol County,RI,100,0,0,0,0,0,0,2/7/23,2/13/23,1
20230131,44001,Bristol County,RI,100,0,0,0,0,0,0,1/31/23,2/6/23,1
20230124,44001,Bristol County,RI,100,0,0,0,0,0,0,1/24/23,1/30/23,1
20230117,44001,Bristol County,RI,100,0,0,0,0,0,0,1/17/23,1/23/23,1
20230110,44001,Bristol County,RI,100,0,0,0,0,0,0,1/10/23,1/16/23,1
20230103,44001,Bristol County,RI,100,0,0,0,0,0,0,1/3/23,1/9/23,1
20221227,44001,Bristol County,RI,100,0,0,0,0,0,0,12/27/22,1/2/23,1
20221220,44001,Bristol County,RI,100,0,0,0,0,0,0,12/20/22,12/26/22,1
20221213,44001,Bristol County,RI,42.51,57.49,0,0,0,0,57.49,12/13/22,12/19/22,1
20221206,44001,Bristol County,RI,42.51,57.49,0,0,0,0,57.49,12/6/22,12/12/22,1
20221129,44001,Bristol County,RI,42.51,57.49,0,0,0,0,57.49,11/29/22,12/5/22,1
20221122,44001,Bristol County,RI,100,0,0,0,0,0,0,11/22/22,11/28/22,1
20221115,44001,Bristol County,RI,100,0,0,0,0,0,0,11/15/22,11/21/22,1
20221108,44001,Bristol County,RI,100,0,0,0,0,0,0,11/8/22,11/14/22,1
20221101,44001,Bristol County,RI,100,0,0,0,0,0,0,11/1/22,11/7/22,1
20221025,44001,Bristol County,RI,100,0,0,0,0,0,0,10/25/22,10/31/22,1
20221018,44001,Bristol County,RI,0,100,0,0,0,0,100,10/18/22,10/24/22,1
20221011,44001,Bristol County,RI,0,100,100,0,0,0,200,10/11/22,10/17/22,1
20221004,44001,Bristol County,RI,0,100,100,0,0,0,200,10/4/22,10/10/22,1
20220927,44001,Bristol County,RI,0,100,100,0,0,0,200,9/27/22,10/3/22,1
20220920,44001,Bristol County,RI,0,100,100,72.03,0,0,272.03,9/20/22,9/26/22,1
20220913,44001,Bristol County,RI,0,100,100,100,0,0,300,9/13/22,9/19/22,1
20220906,44001,Bristol County,RI,0,100,100,100,0,0,300,9/6/22,9/12/22,1
20220830,44001,Bristol County,RI,0,100,100,100,34.53,0,334.53,8/30/22,9/5/22,1
20220823,44001,Bristol County,RI,0,100,100,100,100,0,400,8/23/22,8/29/22,1
20220816,44001,Bristol County,RI,0,100,100,100,100,0,400,8/16/22,8/22/22,1
20220809,44001,Bristol County,RI,0,100,100,100,77.72,0,377.72,8/9/22,8/15/22,1
20220802,44001,Bristol County,RI,0,100,100,100,0,0,300,8/2/22,8/8/22,1
20220726,44001,Bristol County,RI,0,100,100,100,0,0,300,7/26/22,8/1/22,1
20220719,44001,Bristol County,RI,0,100,100,0,0,0,200,7/19/22,7/25/22,1
20220712,44001,Bristol County,RI,0,100,100,0,0,0,200,7/12/22,7/18/22,1
20220705,44001,Bristol County,RI,0,100,100,0,0,0,200,7/5/22,7/11/22,1
20220628,44001,Bristol County,RI,0,100,100,0,0,0,200,6/28/22,7/4/22,1
20220621,44001,Bristol County,RI,0,100,100,0,0,0,200,6/21/22,6/27/22,1
20220614,44001,Bristol County,RI,0,100,100,0,0,0,200,6/14/22,6/20/22,1
20220607,44001,Bristol County,RI,0,100,100,0,0,0,200,6/7/22,6/13/22,1
20220531,44001,Bristol County,RI,0,100,100,0,0,0,200,5/31/22,6/6/22,1
20220524,44001,Bristol County,RI,0,100,0,0,0,0,100,5/24/22,5/30/22,1
20220517,44001,Bristol County,RI,0,100,0,0,0,0,100,5/17/22,5/23/22,1
20220510,44001,Bristol County,RI,100,0,0,0,0,0,0,5/10/22,5/16/22,1
20220503,44001,Bristol County,RI,100,0,0,0,0,0,0,5/3/22,5/9/22,1
20220426,44001,Bristol County,RI,100,0,0,0,0,0,0,4/26/22,5/2/22,1
20220419,44001,Bristol County,RI,100,0,0,0,0,0,0,4/19/22,4/25/22,1
20220412,44001,Bristol County,RI,100,0,0,0,0,0,0,4/12/22,4/18/22,1
20220405,44001,Bristol County,RI,100,0,0,0,0,0,0,4/5/22,4/11/22,1
20220329,44001,Bristol County,RI,100,0,0,0,0,0,0,3/29/22,4/4/22,1
20220322,44001,Bristol County,RI,100,0,0,0,0,0,0,3/22/22,3/28/22,1
20220315,44001,Bristol County,RI,100,0,0,0,0,0,0,3/15/22,3/21/22,1
20220308,44001,Bristol County,RI,100,0,0,0,0,0,0,3/8/22,3/14/22,1
20220301,44001,Bristol County,RI,100,0,0,0,0,0,0,3/1/22,3/7/22,1
20220222,44001,Bristol County,RI,100,0,0,0,0,0,0,2/22/22,2/28/22,1
20220215,44001,Bristol County,RI,100,0,0,0,0,0,0,2/15/22,2/21/22,1
20220208,44001,Bristol County,RI,100,0,0,0,0,0,0,2/8/22,2/14/22,1
20220201,44001,Bristol County,RI,100,0,0,0,0,0,0,2/1/22,2/7/22,1
20220125,44001,Bristol County,RI,100,0,0,0,0,0,0,1/25/22,1/31/22,1
20220118,44001,Bristol County,RI,100,0,0,0,0,0,0,1/18/22,1/24/22,1
20220111,44001,Bristol County,RI,100,0,0,0,0,0,0,1/11/22,1/17/22,1
20220104,44001,Bristol County,RI,100,0,0,0,0,0,0,1/4/22,1/10/22,1
20211228,44001,Bristol County,RI,100,0,0,0,0,0,0,12/28/21,1/3/22,1
20211221,44001,Bristol County,RI,100,0,0,0,0,0,0,12/21/21,12/27/21,1
20211214,44001,Bristol County,RI,100,0,0,0,0,0,0,12/14/21,12/20/21,1
20211207,44001,Bristol County,RI,100,0,0,0,0,0,0,12/7/21,12/13/21,1
20211130,44001,Bristol County,RI,100,0,0,0,0,0,0,11/30/21,12/6/21,1
20211123,44001,Bristol County,RI,100,0,0,0,0,0,0,11/23/21,11/29/21,1
20211116,44001,Bristol County,RI,100,0,0,0,0,0,0,11/16/21,11/22/21,1
20211109,44001,Bristol County,RI,100,0,0,0,0,0,0,11/9/21,11/15/21,1
20211102,44001,Bristol County,RI,100,0,0,0,0,0,0,11/2/21,11/8/21,1
20211026,44001,Bristol County,RI,100,0,0,0,0,0,0,10/26/21,11/1/21,1
20211019,44001,Bristol County,RI,100,0,0,0,0,0,0,10/19/21,10/25/21,1
20211012,44001,Bristol County,RI,100,0,0,0,0,0,0,10/12/21,10/18/21,1
20211005,44001,Bristol County,RI,100,0,0,0,0,0,0,10/5/21,10/11/21,1
20210928,44001,Bristol County,RI,100,0,0,0,0,0,0,9/28/21,10/4/21,1
20210921,44001,Bristol County,RI,100,0,0,0,0,0,0,9/21/21,9/27/21,1
20210914,44001,Bristol County,RI,100,0,0,0,0,0,0,9/14/21,9/20/21,1
20210907,44001,Bristol County,RI,100,0,0,0,0,0,0,9/7/21,9/13/21,1
20210831,44001,Bristol County,RI,100,0,0,0,0,0,0,8/31/21,9/6/21,1
20210824,44001,Bristol County,RI,100,0,0,0,0,0,0,8/24/21,8/30/21,1
20210817,44001,Bristol County,RI,100,0,0,0,0,0,0,8/17/21,8/23/21,1
20210810,44001,Bristol County,RI,100,0,0,0,0,0,0,8/10/21,8/16/21,1
20210803,44001,Bristol County,RI,100,0,0,0,0,0,0,8/3/21,8/9/21,1
20210727,44001,Bristol County,RI,100,0,0,0,0,0,0,7/27/21,8/2/21,1
20210720,44001,Bristol County,RI,100,0,0,0,0,0,0,7/20/21,7/26/21,1
20210713,44001,Bristol County,RI,100,0,0,0,0,0,0,7/13/21,7/19/21,1
20210706,44001,Bristol County,RI,100,0,0,0,0,0,0,7/6/21,7/12/21,1
20210629,44001,Bristol County,RI,100,0,0,0,0,0,0,6/29/21,7/5/21,1
20210622,44001,Bristol County,RI,100,0,0,0,0,0,0,6/22/21,6/28/21,1
20210615,44001,Bristol County,RI,100,0,0,0,0,0,0,6/15/21,6/21/21,1
20210608,44001,Bristol County,RI,100,0,0,0,0,0,0,6/8/21,6/14/21,1
20210601,44001,Bristol County,RI,100,0,0,0,0,0,0,6/1/21,6/7/21,1
20210525,44001,Bristol County,RI,100,0,0,0,0,0,0,5/25/21,5/31/21,1
20210518,44001,Bristol County,RI,100,0,0,0,0,0,0,5/18/21,5/24/21,1
20210511,44001,Bristol County,RI,100,0,0,0,0,0,0,5/11/21,5/17/21,1
20210504,44001,Bristol County,RI,0,100,0,0,0,0,100,5/4/21,5/10/21,1
20210427,44001,Bristol County,RI,0,100,0,0,0,0,100,4/27/21,5/3/21,1
20210420,44001,Bristol County,RI,0,100,0,0,0,0,100,4/20/21,4/26/21,1
20210413,44001,Bristol County,RI,0,100,0,0,0,0,100,4/13/21,4/19/21,1
20210406,44001,Bristol County,RI,0,100,0,0,0,0,100,4/6/21,4/12/21,1
20210330,44001,Bristol County,RI,0,100,0,0,0,0,100,3/30/21,4/5/21,1
20210323,44001,Bristol County,RI,0,100,0,0,0,0,100,3/23/21,3/29/21,1
20210316,44001,Bristol County,RI,0,100,0,0,0,0,100,3/16/21,3/22/21,1
20210309,44001,Bristol County,RI,100,0,0,0,0,0,0,3/9/21,3/15/21,1
20210302,44001,Bristol County,RI,100,0,0,0,0,0,0,3/2/21,3/8/21,1
20210223,44001,Bristol County,RI,100,0,0,0,0,0,0,2/23/21,3/1/21,1
20210216,44001,Bristol County,RI,100,0,0,0,0,0,0,2/16/21,2/22/21,1
20210209,44001,Bristol County,RI,100,0,0,0,0,0,0,2/9/21,2/15/21,1
20210202,44001,Bristol County,RI,100,0,0,0,0,0,0,2/2/21,2/8/21,1
20210126,44001,Bristol County,RI,100,0,0,0,0,0,0,1/26/21,2/1/21,1
20210119,44001,Bristol County,RI,100,0,0,0,0,0,0,1/19/21,1/25/21,1
20210112,44001,Bristol County,RI,100,0,0,0,0,0,0,1/12/21,1/18/21,1
20210105,44001,Bristol County,RI,100,0,0,0,0,0,0,1/5/21,1/11/21,1
20201229,44001,Bristol County,RI,100,0,0,0,0,0,0,12/29/20,1/4/21,1
20201222,44001,Bristol County,RI,100,0,0,0,0,0,0,12/22/20,12/28/20,1
20201215,44001,Bristol County,RI,100,0,0,0,0,0,0,12/15/20,12/21/20,1
20201208,44001,Bristol County,RI,0,100,0,0,0,0,100,12/8/20,12/14/20,1
20201201,44001,Bristol County,RI,0,100,60.81,0,0,0,160.81,12/1/20,12/7/20,1
20201124,44001,Bristol County,RI,0,100,100,43.42,0,0,243.42,11/24/20,11/30/20,1
20201117,44001,Bristol County,RI,0,100,100,100,0,0,300,11/17/20,11/23/20,1
20201110,44001,Bristol County,RI,0,100,100,100,0,0,300,11/10/20,11/16/20,1
20201103,44001,Bristol County,RI,0,100,100,100,0,0,300,11/3/20,11/9/20,1
20201027,44001,Bristol County,RI,0,100,100,100,100,0,400,10/27/20,11/2/20,1
20201020,44001,Bristol County,RI,0,100,100,100,100,0,400,10/20/20,10/26/20,1
20201013,44001,Bristol County,RI,0,100,100,100,100,0,400,10/13/20,10/19/20,1
20201006,44001,Bristol County,RI,0,100,100,100,100,0,400,10/6/20,10/12/20,1
20200929,44001,Bristol County,RI,0,100,100,100,100,0,400,9/29/20,10/5/20,1
20200922,44001,Bristol County,RI,0,100,100,100,100,0,400,9/22/20,9/28/20,1
20200915,44001,Bristol County,RI,0,100,100,100,100,0,400,9/15/20,9/21/20,1
20200908,44001,Bristol County,RI,0,100,100,100,0,0,300,9/8/20,9/14/20,1
20200901,44001,Bristol County,RI,0,100,100,100,0,0,300,9/1/20,9/7/20,1
20200825,44001,Bristol County,RI,0,100,100,100,0,0,300,8/25/20,8/31/20,1
20200818,44001,Bristol County,RI,0,100,100,100,0,0,300,8/18/20,8/24/20,1
20200811,44001,Bristol County,RI,0,100,100,0,0,0,200,8/11/20,8/17/20,1
20200804,44001,Bristol County,RI,0,100,100,0,0,0,200,8/4/20,8/10/20,1
20200728,44001,Bristol County,RI,0,100,0.31,0,0,0,100.31,7/28/20,8/3/20,1
20200721,44001,Bristol County,RI,0,100,0,0,0,0,100,7/21/20,7/27/20,1
20200714,44001,Bristol County,RI,0,100,0,0,0,0,100,7/14/20,7/20/20,1
20200707,44001,Bristol County,RI,0,100,0,0,0,0,100,7/7/20,7/13/20,1
20200630,44001,Bristol County,RI,100,0,0,0,0,0,0,6/30/20,7/6/20,1
20200623,44001,Bristol County,RI,100,0,0,0,0,0,0,6/23/20,6/29/20,1
20200616,44001,Bristol County,RI,100,0,0,0,0,0,0,6/16/20,6/22/20,1
20200609,44001,Bristol County,RI,100,0,0,0,0,0,0,6/9/20,6/15/20,1
20200602,44001,Bristol County,RI,100,0,0,0,0,0,0,6/2/20,6/8/20,1
20200526,44001,Bristol County,RI,100,0,0,0,0,0,0,5/26/20,6/1/20,1
20200519,44001,Bristol County,RI,100,0,0,0,0,0,0,5/19/20,5/25/20,1
20200512,44001,Bristol County,RI,100,0,0,0,0,0,0,5/12/20,5/18/20,1
20200505,44001,Bristol County,RI,100,0,0,0,0,0,0,5/5/20,5/11/20,1
20200428,44001,Bristol County,RI,100,0,0,0,0,0,0,4/28/20,5/4/20,1
20200421,44001,Bristol County,RI,100,0,0,0,0,0,0,4/21/20,4/27/20,1
20200414,44001,Bristol County,RI,100,0,0,0,0,0,0,4/14/20,4/20/20,1
20200407,44001,Bristol County,RI,100,0,0,0,0,0,0,4/7/20,4/13/20,1
20200331,44001,Bristol County,RI,100,0,0,0,0,0,0,3/31/20,4/6/20,1
20200324,44001,Bristol County,RI,0,100,0,0,0,0,100,3/24/20,3/30/20,1
20200317,44001,Bristol County,RI,0,100,0,0,0,0,100,3/17/20,3/23/20,1
20200310,44001,Bristol County,RI,100,0,0,0,0,0,0,3/10/20,3/16/20,1
20200303,44001,Bristol County,RI,100,0,0,0,0,0,0,3/3/20,3/9/20,1
20200225,44001,Bristol County,RI,100,0,0,0,0,0,0,2/25/20,3/2/20,1
20200218,44001,Bristol County,RI,100,0,0,0,0,0,0,2/18/20,2/24/20,1
20200211,44001,Bristol County,RI,100,0,0,0,0,0,0,2/11/20,2/17/20,1
20200204,44001,Bristol County,RI,100,0,0,0,0,0,0,2/4/20,2/10/20,1
20200128,44001,Bristol County,RI,100,0,0,0,0,0,0,1/28/20,2/3/20,1
20200121,44001,Bristol County,RI,100,0,0,0,0,0,0,1/21/20,1/27/20,1
20200114,44001,Bristol County,RI,100,0,0,0,0,0,0,1/14/20,1/20/20,1
20200107,44001,Bristol County,RI,100,0,0,0,0,0,0,1/7/20,1/13/20,1
20191231,44001,Bristol County,RI,100,0,0,0,0,0,0,12/31/19,1/6/20,1
20191224,44001,Bristol County,RI,100,0,0,0,0,0,0,12/24/19,12/30/19,1
20191217,44001,Bristol County,RI,100,0,0,0,0,0,0,12/17/19,12/23/19,1
20191210,44001,Bristol County,RI,100,0,0,0,0,0,0,12/10/19,12/16/19,1
20191203,44001,Bristol County,RI,100,0,0,0,0,0,0,12/3/19,12/9/19,1
20191126,44001,Bristol County,RI,100,0,0,0,0,0,0,11/26/19,12/2/19,1
20191119,44001,Bristol County,RI,100,0,0,0,0,0,0,11/19/19,11/25/19,1
20191112,44001,Bristol County,RI,100,0,0,0,0,0,0,11/12/19,11/18/19,1
20191105,44001,Bristol County,RI,100,0,0,0,0,0,0,11/5/19,11/11/19,1
20191029,44001,Bristol County,RI,0,100,0,0,0,0,100,10/29/19,11/4/19,1
20191022,44001,Bristol County,RI,0,100,0,0,0,0,100,10/22/19,10/28/19,1
20191015,44001,Bristol County,RI,0,100,0,0,0,0,100,10/15/19,10/21/19,1
20191008,44001,Bristol County,RI,0,100,0,0,0,0,100,10/8/19,10/14/19,1
20191001,44001,Bristol County,RI,0,100,0,0,0,0,100,10/1/19,10/7/19,1
20190924,44001,Bristol County,RI,0,100,0,0,0,0,100,9/24/19,9/30/19,1
20190917,44001,Bristol County,RI,3.13,96.87,0,0,0,0,96.87,9/17/19,9/23/19,1
20190910,44001,Bristol County,RI,100,0,0,0,0,0,0,9/10/19,9/16/19,1
20190903,44001,Bristol County,RI,100,0,0,0,0,0,0,9/3/19,9/9/19,1
20190827,44001,Bristol County,RI,100,0,0,0,0,0,0,8/27/19,9/2/19,1
20190820,44001,Bristol County,RI,100,0,0,0,0,0,0,8/20/19,8/26/19,1
20190813,44001,Bristol County,RI,100,0,0,0,0,0,0,8/13/19,8/19/19,1
20190806,44001,Bristol County,RI,100,0,0,0,0,0,0,8/6/19,8/12/19,1
20190730,44001,Bristol County,RI,100,0,0,0,0,0,0,7/30/19,8/5/19,1
20190723,44001,Bristol County,RI,100,0,0,0,0,0,0,7/23/19,7/29/19,1
20190716,44001,Bristol County,RI,100,0,0,0,0,0,0,7/16/19,7/22/19,1
20190709,44001,Bristol County,RI,100,0,0,0,0,0,0,7/9/19,7/15/19,1
20190702,44001,Bristol County,RI,100,0,0,0,0,0,0,7/2/19,7/8/19,1
20190625,44001,Bristol County,RI,100,0,0,0,0,0,0,6/25/19,7/1/19,1
20190618,44001,Bristol County,RI,100,0,0,0,0,0,0,6/18/19,6/24/19,1
20190611,44001,Bristol County,RI,100,0,0,0,0,0,0,6/11/19,6/17/19,1
20190604,44001,Bristol County,RI,100,0,0,0,0,0,0,6/4/19,6/10/19,1
20190528,44001,Bristol County,RI,100,0,0,0,0,0,0,5/28/19,6/3/19,1
20190521,44001,Bristol County,RI,100,0,0,0,0,0,0,5/21/19,5/27/19,1
20190514,44001,Bristol County,RI,100,0,0,0,0,0,0,5/14/19,5/20/19,1
20190507,44001,Bristol County,RI,100,0,0,0,0,0,0,5/7/19,5/13/19,1
20190430,44001,Bristol County,RI,100,0,0,0,0,0,0,4/30/19,5/6/19,1
20190423,44001,Bristol County,RI,100,0,0,0,0,0,0,4/23/19,4/29/19,1
20190416,44001,Bristol County,RI,100,0,0,0,0,0,0,4/16/19,4/22/19,1
20190409,44001,Bristol County,RI,100,0,0,0,0,0,0,4/9/19,4/15/19,1
20190402,44001,Bristol County,RI,100,0,0,0,0,0,0,4/2/19,4/8/19,1
20190326,44001,Bristol County,RI,100,0,0,0,0,0,0,3/26/19,4/1/19,1
20190319,44001,Bristol County,RI,100,0,0,0,0,0,0,3/19/19,3/25/19,1
20190312,44001,Bristol County,RI,100,0,0,0,0,0,0,3/12/19,3/18/19,1
20190305,44001,Bristol County,RI,100,0,0,0,0,0,0,3/5/19,3/11/19,1
20190226,44001,Bristol County,RI,100,0,0,0,0,0,0,2/26/19,3/4/19,1
20190219,44001,Bristol County,RI,100,0,0,0,0,0,0,2/19/19,2/25/19,1
20190212,44001,Bristol County,RI,100,0,0,0,0,0,0,2/12/19,2/18/19,1
20190205,44001,Bristol County,RI,100,0,0,0,0,0,0,2/5/19,2/11/19,1
20190129,44001,Bristol County,RI,100,0,0,0,0,0,0,1/29/19,2/4/19,1
20190122,44001,Bristol County,RI,100,0,0,0,0,0,0,1/22/19,1/28/19,1
20190115,44001,Bristol County,RI,100,0,0,0,0,0,0,1/15/19,1/21/19,1
20190108,44001,Bristol County,RI,100,0,0,0,0,0,0,1/8/19,1/14/19,1
20190101,44001,Bristol County,RI,100,0,0,0,0,0,0,1/1/19,1/7/19,1
20181225,44001,Bristol County,RI,100,0,0,0,0,0,0,12/25/18,12/31/18,1
20181218,44001,Bristol County,RI,100,0,0,0,0,0,0,12/18/18,12/24/18,1
20181211,44001,Bristol County,RI,100,0,0,0,0,0,0,12/11/18,12/17/18,1
20181204,44001,Bristol County,RI,100,0,0,0,0,0,0,12/4/18,12/10/18,1
20181127,44001,Bristol County,RI,100,0,0,0,0,0,0,11/27/18,12/3/18,1
20181120,44001,Bristol County,RI,100,0,0,0,0,0,0,11/20/18,11/26/18,1
20181113,44001,Bristol County,RI,100,0,0,0,0,0,0,11/13/18,11/19/18,1
20181106,44001,Bristol County,RI,100,0,0,0,0,0,0,11/6/18,11/12/18,1
20181030,44001,Bristol County,RI,100,0,0,0,0,0,0,10/30/18,11/5/18,1
20181023,44001,Bristol County,RI,100,0,0,0,0,0,0,10/23/18,10/29/18,1
20181016,44001,Bristol County,RI,100,0,0,0,0,0,0,10/16/18,10/22/18,1
20181009,44001,Bristol County,RI,100,0,0,0,0,0,0,10/9/18,10/15/18,1
20181002,44001,Bristol County,RI,100,0,0,0,0,0,0,10/2/18,10/8/18,1
20180925,44001,Bristol County,RI,82.24,17.76,0,0,0,0,17.76,9/25/18,10/1/18,1
20180918,44001,Bristol County,RI,62.18,37.82,0,0,0,0,37.82,9/18/18,9/24/18,1
20180911,44001,Bristol County,RI,62.18,37.82,0,0,0,0,37.82,9/11/18,9/17/18,1
20180904,44001,Bristol County,RI,62.18,37.82,0,0,0,0,37.82,9/4/18,9/10/18,1
20180828,44001,Bristol County,RI,0,100,0,0,0,0,100,8/28/18,9/3/18,1
20180821,44001,Bristol County,RI,0,100,0,0,0,0,100,8/21/18,8/27/18,1
20180814,44001,Bristol County,RI,0,100,0,0,0,0,100,8/14/18,8/20/18,1
20180807,44001,Bristol County,RI,0,100,0,0,0,0,100,8/7/18,8/13/18,1
20180731,44001,Bristol County,RI,0,100,0,0,0,0,100,7/31/18,8/6/18,1
20180724,44001,Bristol County,RI,0,100,0,0,0,0,100,7/24/18,7/30/18,1
20180717,44001,Bristol County,RI,0,100,0,0,0,0,100,7/17/18,7/23/18,1
20180710,44001,Bristol County,RI,0,100,0,0,0,0,100,7/10/18,7/16/18,1
20180703,44001,Bristol County,RI,100,0,0,0,0,0,0,7/3/18,7/9/18,1
20180626,44001,Bristol County,RI,100,0,0,0,0,0,0,6/26/18,7/2/18,1
20180619,44001,Bristol County,RI,100,0,0,0,0,0,0,6/19/18,6/25/18,1
20180612,44001,Bristol County,RI,100,0,0,0,0,0,0,6/12/18,6/18/18,1
20180605,44001,Bristol County,RI,100,0,0,0,0,0,0,6/5/18,6/11/18,1
20180529,44001,Bristol County,RI,100,0,0,0,0,0,0,5/29/18,6/4/18,1
20180522,44001,Bristol County,RI,100,0,0,0,0,0,0,5/22/18,5/28/18,1
20180515,44001,Bristol County,RI,100,0,0,0,0,0,0,5/15/18,5/21/18,1
20180508,44001,Bristol County,RI,100,0,0,0,0,0,0,5/8/18,5/14/18,1
20180501,44001,Bristol County,RI,100,0,0,0,0,0,0,5/1/18,5/7/18,1
20180424,44001,Bristol County,RI,100,0,0,0,0,0,0,4/24/18,4/30/18,1
20180417,44001,Bristol County,RI,100,0,0,0,0,0,0,4/17/18,4/23/18,1
20180410,44001,Bristol County,RI,100,0,0,0,0,0,0,4/10/18,4/16/18,1
20180403,44001,Bristol County,RI,100,0,0,0,0,0,0,4/3/18,4/9/18,1
