"STATION","NAME","DATE","PRCP","TMAX","week_num"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-02-10,0.01,37,"2016-06"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-02-11,0,31,"2016-06"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-02-12,0,24,"2016-06"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-02-13,0,26,"2016-06"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-02-14,0,13,"2016-06"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-02-15,0.14,33,"2016-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-02-16,0.66,58,"2016-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-02-17,0,48,"2016-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-02-18,0,39,"2016-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-02-19,0,42,"2016-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-02-20,0.01,53,"2016-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-02-21,0,55,"2016-07"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-02-22,0,51,"2016-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-02-23,0.03,41,"2016-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-02-24,0.55,64,"2016-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-02-25,0.58,65,"2016-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-02-26,0,42,"2016-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-02-27,0,38,"2016-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-02-28,0,56,"2016-08"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-02-29,0,62,"2016-09"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-01,0,50,"2016-09"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-02,0.25,57,"2016-09"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-03,0,37,"2016-09"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-04,0.06,34,"2016-09"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-05,0,36,"2016-09"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-06,0,45,"2016-09"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-07,0,48,"2016-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-08,0,61,"2016-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-09,0,71,"2016-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-10,0.02,70,"2016-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-11,0.14,62,"2016-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-12,0,54,"2016-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-13,0,66,"2016-10"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-14,0.35,49,"2016-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-15,0.73,52,"2016-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-16,0.08,52,"2016-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-17,0.04,64,"2016-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-18,0,54,"2016-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-19,0,48,"2016-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-20,0,41,"2016-11"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-21,0.29,46,"2016-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-22,0,51,"2016-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-23,0.01,69,"2016-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-24,0,47,"2016-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-25,0.03,62,"2016-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-26,0,48,"2016-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-27,0,54,"2016-12"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-28,0.37,49,"2016-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-29,0,55,"2016-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-30,0,56,"2016-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-03-31,0,68,"2016-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-01,0.08,63,"2016-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-02,0.6,59,"2016-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-03,0.63,44,"2016-13"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-04,0.55,33,"2016-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-05,0,39,"2016-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-06,0,48,"2016-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-07,0.94,62,"2016-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-08,0,57,"2016-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-09,0,50,"2016-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-10,0,52,"2016-14"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-11,0,60,"2016-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-12,0.25,60,"2016-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-13,0,58,"2016-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-14,0,53,"2016-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-15,0,59,"2016-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-16,0,54,"2016-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-17,0,67,"2016-15"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-18,0,75,"2016-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-19,0.03,61,"2016-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-20,0,61,"2016-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-21,0,74,"2016-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-22,0.21,81,"2016-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-23,0.16,62,"2016-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-24,0,64,"2016-16"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-25,0,68,"2016-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-26,0.24,50,"2016-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-27,NA,61,"2016-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-28,0,63,"2016-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-29,0,59,"2016-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-04-30,0,65,"2016-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-01,0.12,56,"2016-17"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-02,0.15,59,"2016-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-03,0.26,52,"2016-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-04,0.62,53,"2016-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-05,0.39,48,"2016-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-06,0.19,58,"2016-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-07,0,57,"2016-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-08,0.06,66,"2016-18"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-09,0,72,"2016-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-10,0,73,"2016-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-11,0,80,"2016-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-12,0,81,"2016-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-13,0.2,75,"2016-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-14,0.01,78,"2016-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-15,0,63,"2016-19"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-16,0,62,"2016-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-17,0,74,"2016-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-18,0,68,"2016-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-19,0.04,73,"2016-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-20,0,77,"2016-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-21,0,75,"2016-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-22,0,71,"2016-20"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-23,0,79,"2016-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-24,0.19,61,"2016-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-25,0.01,89,"2016-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-26,0,91,"2016-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-27,0,88,"2016-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-28,0,92,"2016-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-29,0,74,"2016-21"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-30,1.21,73,"2016-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-05-31,0,85,"2016-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-01,0,79,"2016-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-02,0,77,"2016-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-03,0,73,"2016-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-04,0,87,"2016-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-05,0.3,72,"2016-22"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-06,0,86,"2016-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-07,0,86,"2016-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-08,0.07,77,"2016-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-09,0,72,"2016-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-10,0,75,"2016-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-11,0.06,74,"2016-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-12,0,83,"2016-23"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-13,0,74,"2016-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-14,0,82,"2016-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-15,0,NA,"2016-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-16,0,NA,"2016-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-17,0.04,79,"2016-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-18,0,82,"2016-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-19,0,79,"2016-24"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-20,0,79,"2016-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-21,0.92,87,"2016-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-22,0,82,"2016-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-23,0,85,"2016-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-24,0,81,"2016-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-25,0,82,"2016-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-26,0,85,"2016-25"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-27,0,NA,"2016-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-28,0,78,"2016-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-29,0.11,84,"2016-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-06-30,0,87,"2016-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-01,0.11,84,"2016-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-02,0,80,"2016-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-03,0,85,"2016-26"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-04,0,89,"2016-27"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-05,0.43,84,"2016-27"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-06,0,94,"2016-27"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-07,0.05,89,"2016-27"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-08,0,73,"2016-27"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-09,0.02,68,"2016-27"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-10,0.24,71,"2016-27"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-11,0,77,"2016-28"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-12,0,86,"2016-28"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-13,0,86,"2016-28"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-14,0.51,85,"2016-28"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-15,0.18,94,"2016-28"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-16,0,91,"2016-28"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-17,0.27,89,"2016-28"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-18,0,90,"2016-29"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-19,0,85,"2016-29"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-20,0,83,"2016-29"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-21,0,88,"2016-29"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-22,0.23,90,"2016-29"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-23,0,94,"2016-29"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-24,0,90,"2016-29"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-25,0,93,"2016-30"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-26,0,94,"2016-30"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-27,0,92,"2016-30"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-28,0,92,"2016-30"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-29,0.11,81,"2016-30"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-30,0,87,"2016-30"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-07-31,0,79,"2016-30"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-01,0.09,81,"2016-31"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-02,0.15,72,"2016-31"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-03,0,84,"2016-31"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-04,0,85,"2016-31"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-05,0,86,"2016-31"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-06,0.08,88,"2016-31"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-07,0,90,"2016-31"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-08,0,88,"2016-32"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-09,0,90,"2016-32"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-10,0.43,79,"2016-32"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-11,0,93,"2016-32"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-12,0.02,92,"2016-32"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-13,0.22,86,"2016-32"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-14,0.01,97,"2016-32"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-15,0,90,"2016-33"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-16,0,86,"2016-33"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-17,0,87,"2016-33"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-18,0,88,"2016-33"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-19,0,89,"2016-33"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-20,0,86,"2016-33"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-21,0,87,"2016-33"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-22,0.4,82,"2016-34"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-23,0,81,"2016-34"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-24,0,88,"2016-34"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-25,0,85,"2016-34"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-26,0.02,90,"2016-34"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-27,NA,89,"2016-34"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-28,0,88,"2016-34"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-29,0,92,"2016-35"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-30,0,84,"2016-35"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-08-31,0,82,"2016-35"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-01,0.2,74,"2016-35"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-02,0,79,"2016-35"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-03,0,75,"2016-35"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-04,0,76,"2016-35"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-05,0.29,72,"2016-36"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-06,0.12,78,"2016-36"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-07,0.14,85,"2016-36"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-08,0,83,"2016-36"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-09,0,94,"2016-36"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-10,0,87,"2016-36"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-11,0.09,81,"2016-36"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-12,0,79,"2016-37"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-13,0,80,"2016-37"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-14,0,88,"2016-37"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-15,0,72,"2016-37"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-16,0,75,"2016-37"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-17,0,78,"2016-37"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-18,0,83,"2016-37"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-19,0.3,76,"2016-38"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-20,0.26,81,"2016-38"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-21,0,85,"2016-38"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-22,0,86,"2016-38"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-23,0.06,83,"2016-38"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-24,0.01,68,"2016-38"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-25,0,68,"2016-38"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-26,NA,69,"2016-39"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-27,0.39,72,"2016-39"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-28,0.04,61,"2016-39"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-29,0,59,"2016-39"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-09-30,0.47,63,"2016-39"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-01,1.17,61,"2016-39"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-02,0,59,"2016-39"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-03,0,73,"2016-40"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-04,0,67,"2016-40"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-05,0,66,"2016-40"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-06,0,73,"2016-40"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-07,0,77,"2016-40"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-08,0.1,72,"2016-40"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-09,1.95,63,"2016-40"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-10,0,61,"2016-41"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-11,0,64,"2016-41"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-12,0,68,"2016-41"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-13,0,72,"2016-41"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-14,0,61,"2016-41"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-15,0,63,"2016-41"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-16,0,68,"2016-41"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-17,0,79,"2016-42"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-18,0,80,"2016-42"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-19,0,83,"2016-42"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-20,0.04,70,"2016-42"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-21,0.4,76,"2016-42"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-22,0.1,68,"2016-42"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-23,0,60,"2016-42"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-24,0.03,62,"2016-43"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-25,0,52,"2016-43"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-26,0,50,"2016-43"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-27,0.65,48,"2016-43"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-28,0.08,57,"2016-43"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-29,0.01,60,"2016-43"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-30,0.28,69,"2016-43"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-10-31,0,54,"2016-44"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-11-01,0,56,"2016-44"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-11-02,0,69,"2016-44"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-11-03,0,70,"2016-44"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-11-04,0,59,"2016-44"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-11-05,0,58,"2016-44"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-11-06,0.03,51,"2016-44"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-11-07,0,49,"2016-45"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-11-08,0,65,"2016-45"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-11-09,0,64,"2016-45"
"USW00054777","TAUNTON MUNICIPAL AIRPORT, MA US",2016-11-10,0,54,"2016-45"
