"MapDate","FIPS","County","State","None","D0","D1","D2","D3","D4","dsdi","ValidStart","ValidEnd","StatisticFormatID","week_num"
2007-02-27,44001,"Bristol County","RI",100,0,0,0,0,0,0,"2/27/07","3/5/07",1,"2007-09"
2007-02-20,44001,"Bristol County","RI",100,0,0,0,0,0,0,"2/20/07","2/26/07",1,"2007-08"
2007-02-13,44001,"Bristol County","RI",100,0,0,0,0,0,0,"2/13/07","2/19/07",1,"2007-07"
2007-02-06,44001,"Bristol County","RI",100,0,0,0,0,0,0,"2/6/07","2/12/07",1,"2007-06"
2007-01-30,44001,"Bristol County","RI",100,0,0,0,0,0,0,"1/30/07","2/5/07",1,"2007-05"
2007-01-23,44001,"Bristol County","RI",100,0,0,0,0,0,0,"1/23/07","1/29/07",1,"2007-04"
2007-01-16,44001,"Bristol County","RI",100,0,0,0,0,0,0,"1/16/07","1/22/07",1,"2007-03"
2007-01-09,44001,"Bristol County","RI",100,0,0,0,0,0,0,"1/9/07","1/15/07",1,"2007-02"
2007-01-02,44001,"Bristol County","RI",100,0,0,0,0,0,0,"1/2/07","1/8/07",1,"2007-01"
2006-12-26,44001,"Bristol County","RI",100,0,0,0,0,0,0,"12/26/06","1/1/07",1,"2006-52"
