"week_num","Hours_Above_80","Hours_Above_75","Hours_Below_50","Avg_HourlyRelativeHumidity","Avg_HourlyWetBulbTemperature","Avg_HourlyWindSpeed","Lagged_week_num"
"2015-11",0,0,230,70.6639344262295,34.0491803278689,6.36475409836065,"2015-10"
"2015-12",0,0,215,58.802752293578,27.3073394495413,7.04587155963302,"2015-11"
"2015-13",0,0,284,79.503125,34.971875,5.39184952978057,"2015-12"
"2015-14",0,0,159,68.2152466367713,39.0896860986547,6.98654708520179,"2015-13"
"2015-15",0,0,199,81.2824427480916,39.7137404580153,5.40384615384615,"2015-14"
"2015-16",0,0,101,68.5021834061135,44.6288209606987,4.47161572052402,"2015-15"
"2015-17",0,0,112,70.9574468085106,44.4510638297872,7.32905982905983,"2015-16"
"2015-18",0,0,99,65.1761658031088,44.3937823834197,5.58115183246073,"2015-17"
"2015-19",10,29,32,67.1990291262136,55.0825242718447,5.27317073170731,"2015-18"
"2015-20",14,25,44,72.6125,53.3166666666667,4.09243697478991,"2015-19"
"2015-21",0,9,16,67.5422222222222,52.32,6.47533632286996,"2015-20"
"2015-22",7,43,1,79.2716049382716,60.1316872427983,7.23949579831933,"2015-21"
"2015-23",0,0,111,82.029197080292,49.1167883211679,4.23430962343096,"2015-22"
"2015-24",28,50,0,72.2714285714286,62.852380952381,6.4384236453202,"2015-23"
"2015-25",10,30,14,81.3090277777778,61.0833333333333,4.4910394265233,"2015-24"
"2015-26",25,45,6,78.4303797468354,61.1814345991561,4.62666666666667,"2015-25"
"2015-27",25,50,0,78.5542635658915,60.1627906976744,3.1417004048583,"2015-26"
"2015-28",72,116,0,78.9358108108108,65.9493243243243,3.875,"2015-27"
"2015-29",37,90,0,77.2701612903226,66.6612903225806,4.26446280991735,"2015-28"
"2015-30",39,76,0,78,63.3012048192771,2.73895582329317,"2015-29"
"2015-31",66,105,0,79.5367647058824,67.3823529411765,3.45220588235294,"2015-30"
"2015-32",35,77,0,78.9644128113879,61.4768683274021,3.37634408602151,"2015-31"
"2015-33",43,67,0,81.6829268292683,63.2334494773519,3.0418118466899,"2015-32"
"2015-34",58,136,0,83.5184049079755,70.2055214723926,3.87384615384615,"2015-33"
"2015-35",49,92,0,80.9407894736842,64.0921052631579,2.41254125412541,"2015-34"
"2015-36",41,59,38,82.4761904761905,60.3269841269841,2.05714285714286,"2015-35"
"2015-37",30,76,0,84.3789808917198,65.8471337579618,4.08306709265176,"2015-36"
"2015-38",32,49,1,80.2591240875912,60.0109489051095,2.4963503649635,"2015-37"
"2015-39",0,2,206,83.2710843373494,47.1777108433735,1.43865030674846,"2015-38"
"2015-40",7,48,25,85.0351906158358,58.5777126099707,6.96470588235295,"2015-39"
"2015-41",0,0,111,79.6078431372549,49.2117647058824,3.48031496062992,"2015-40"
"2015-42",0,1,111,76.6512605042017,46.6890756302521,3.33193277310924,"2015-41"
"2015-43",0,0,58,67.4391534391535,47.5026455026455,4.89893617021277,"2015-42"
"2015-44",0,0,108,74.8008474576271,45.2796610169492,5.85593220338983,"2015-43"
"2015-45",0,0,110,78.9847908745247,48.6045627376426,4.0722433460076,"2015-44"
"2015-46",0,0,99,76.3214285714286,45.1205357142857,6.51785714285715,"2015-45"
"2015-47",0,0,137,77.0913043478261,41.495652173913,4.23478260869565,"2015-46"
"2015-48",0,0,167,75.3809523809524,37.8380952380952,4.15238095238095,"2015-47"
"2015-49",0,0,185,78.4955752212389,39.6106194690265,3.42857142857143,"2015-48"
"2015-50",0,0,142,77.1919642857143,44.0089285714286,3.86160714285714,"2015-49"
"2015-51",0,0,142,77.6765799256506,44.9776951672862,5.60074626865671,"2015-50"
"2015-52",0,0,65,83.9328621908127,51.886925795053,5.4645390070922,"2015-51"
"2015-53",0,0,195,83.6111111111111,33.9191919191919,4.95454545454545,"2015-52"
"2016-01",0,0,203,74.7075098814229,33.2806324110672,5.69565217391304,"2015-53"
"2016-02",0,0,231,70.017094017094,29.7820512820513,5.80769230769231,"2016-01"
"2016-03",0,0,225,61.4044444444444,23.3066666666667,9.03111111111111,"2016-02"
"2016-04",0,0,166,67.413407821229,32.1508379888268,5.28491620111732,"2016-03"
"2016-05",0,0,159,78.2203389830509,36.7372881355932,5.81276595744681,"2016-04"
"2016-06",0,0,238,65.5714285714285,19.1386554621849,7.92016806722689,"2016-05"
"2016-07",0,0,169,67.4410480349345,35,7.52838427947598,"2016-06"
"2016-08",0,0,187,69.1370967741935,40.1895161290323,8.41463414634146,"2016-07"
"2016-09",0,0,183,62.0456621004566,32.4246575342466,8.15068493150685,"2016-08"
"2016-10",0,0,117,68.2877358490566,41.9103773584906,4.34905660377359,"2016-09"
"2016-11",0,0,204,71.9330543933055,40.2217573221757,5.85232067510548,"2016-10"
"2016-12",0,0,219,70.7528957528958,37.6138996138996,6.27027027027027,"2016-11"
"2016-13",0,0,165,73.3809523809524,43.4920634920635,8.73015873015873,"2016-12"
"2016-14",0,0,170,65.3243243243243,34.8153153153153,7.72072072072072,"2016-13"
"2016-15",0,0,116,64.1826923076923,39.1201923076923,5.90338164251208,"2016-14"
"2016-16",2,6,68,59.8090452261307,46.748743718593,5.01515151515152,"2016-15"
"2016-17",0,0,149,66.9431279620853,40.0758293838863,3.87142857142857,"2016-16"
"2016-18",0,0,155,81.944262295082,47.4688524590164,5.57049180327869,"2016-17"
"2016-19",1,15,69,62.1659388646288,49.9344978165939,5.34497816593886,"2016-18"
"2016-20",0,2,54,61.8160377358491,49.5990566037736,4.49760765550239,"2016-19"
"2016-21",37,51,19,70.5394736842105,58.4210526315789,4.56363636363636,"2016-20"
"2016-22",11,38,0,80.3524096385542,61.578313253012,3.84036144578313,"2016-21"
"2016-23",24,36,14,64.512077294686,58.1642512077295,5.98550724637681,"2016-22"
"2016-24",15,45,24,62.2849162011173,55.1284916201117,4.33838383838384,"2016-23"
"2016-25",29,74,39,72.5289575289575,56.3938223938224,3.43295019157088,"2016-24"
"2016-26",29,85,2,76.2567049808429,64.0344827586207,4.87084870848708,"2016-25"
"2016-27",41,68,0,80.7009966777409,64.4352159468438,3.70764119601329,"2016-26"
"2016-28",54,125,0,81.5492063492064,67.1460317460317,3.38853503184713,"2016-27"
"2016-29",71,103,0,70.5806451612903,65.8433179723502,5.00925925925926,"2016-28"
"2016-30",55,111,0,79.0076045627376,67.7908745247148,2.99619771863118,"2016-29"
"2016-31",48,74,0,81.3187919463087,61.0771812080537,2.73489932885906,"2016-30"
"2016-32",84,159,0,80.7439446366782,69.0657439446367,4.39100346020762,"2016-31"
"2016-33",79,119,0,72.6811594202898,67.2657004830918,4.62135922330097,"2016-32"
"2016-34",49,93,4,75.0528634361234,65.193832599119,4.34801762114537,"2016-33"
"2016-35",23,47,0,81.910780669145,61.6505576208178,2.68283582089552,"2016-34"
"2016-36",28,60,0,83.9049295774648,67.6971830985916,5.76760563380282,"2016-35"
"2016-37",18,44,92,77.76,54.736,3.51807228915663,"2016-36"
"2016-38",20,37,29,84.1806853582554,58.5451713395638,1.95,"2016-37"
"2016-39",0,0,25,87.6207865168539,54.9269662921348,4.65714285714286,"2016-38"
"2016-40",0,4,178,87.2903225806452,49.7493796526054,2.26865671641791,"2016-39"
"2016-41",0,0,147,78.8319327731092,42.718487394958,2.49579831932773,"2016-40"
"2016-42",3,16,61,83.009900990099,57.7986798679868,5.09240924092409,"2016-41"
"2016-43",0,0,131,72.0873786407767,43.0679611650485,6.45588235294118,"2016-42"
"2016-44",0,0,118,76.9230769230769,43.0961538461538,3.6875,"2016-43"
"2016-45",0,0,137,60.4438502673797,37.668449197861,5.18181818181818,"2016-44"
"2016-46",0,0,142,80.2851851851852,45.4222222222222,5.16666666666667,"2016-45"
"2016-47",0,0,204,73.747572815534,36.1747572815534,4.83980582524272,"2016-46"
"2016-48",0,0,130,77.0608695652174,42.3173913043478,6.09130434782609,"2016-47"
"2016-49",0,0,258,79.1279069767442,30.0736434108527,2.4922480620155,"2016-48"
"2016-50",0,0,245,75.984962406015,30.4436090225564,5.02264150943396,"2016-49"
"2016-51",0,0,159,64.0691823899371,30.1761006289308,4.4818652849741,"2016-50"
"2016-52",0,0,155,73.563829787234,35.1276595744681,7.59574468085106,"2016-51"
"2016-53",0,0,72,57.25,30.8472222222222,6.875,"2016-52"
"2017-01",0,0,267,77.2164179104478,28.9589552238806,5.7910447761194,"2016-52"
"2017-02",0,0,148,70.5692307692308,30.7435897435898,6.29230769230769,"2017-01"
"2017-03",0,0,253,82.9769230769231,35.7461538461538,3.14615384615385,"2017-02"
"2017-04",0,0,209,71.645933014354,35.5741626794258,9.27403846153846,"2017-03"
"2017-05",0,0,229,65.467248908297,24.4934497816594,4.01310043668123,"2017-04"
"2017-06",0,0,269,79.4436363636363,27.4109090909091,5.83941605839416,"2017-05"
"2017-07",0,0,206,69.7625570776256,30.5844748858447,7.34703196347032,"2017-06"
"2017-08",0,0,111,73.7004830917874,42.7149758454106,6.65700483091787,"2017-07"
"2017-09",0,0,143,59.7056074766355,34.8130841121495,9.49765258215963,"2017-08"
"2017-10",0,0,189,59.8778280542986,29.0180995475113,7.36199095022624,"2017-09"
"2017-11",0,0,231,64.9220779220779,27.4439461883408,8.78787878787879,"2017-10"
"2017-12",0,0,185,59.1919191919192,29.8737373737374,5.76142131979695,"2017-11"
"2017-13",0,0,295,83.640522875817,37.3344370860927,6.64705882352941,"2017-12"
"2017-14",0,0,197,74.5840336134454,40.4957627118644,7.37130801687764,"2017-13"
"2017-15",7,13,90,67.3378378378379,45.5675675675676,5.23873873873874,"2017-14"
"2017-16",0,0,218,80.2765957446808,43.7056737588652,5.21631205673759,"2017-15"
"2017-17",6,15,51,82.5498392282958,53.5209003215434,5.15112540192926,"2017-16"
"2017-18",0,0,44,79.0140845070422,52.0422535211268,7.08127208480566,"2017-17"
"2017-19",0,0,166,77.6064257028112,43.9156626506024,4.86290322580645,"2017-18"
"2017-20",34,45,51,64.2010050251256,54.1909547738693,5.84422110552764,"2017-19"
"2017-21",0,0,6,85.1883561643836,53.0856164383562,4.30769230769231,"2017-20"
"2017-22",0,3,64,83.9358974358974,52.8397435897436,3.41750841750842,"2017-21"
"2017-23",19,27,40,77.45,53.6416666666667,5.375,"2017-22"
"2017-24",28,53,19,77.1015625,62.828125,4.71764705882353,"2017-23"
"2017-25",39,72,0,74.3671497584541,66.3671497584541,7.6280193236715,"2017-24"
"2017-26",20,56,1,72.2562814070352,63.8793969849246,6.76381909547739,"2017-25"
"2017-27",47,67,4,78.7934782608696,61.3840579710145,3.21454545454545,"2017-26"
"2017-28",35,62,0,84.5182724252492,65.9800664451827,3.33670033670034,"2017-27"
"2017-29",56,95,0,81.1979166666667,67.1423611111111,2.7212543554007,"2017-28"
"2017-30",9,25,29,83.5205992509363,58.3857677902622,3.50751879699248,"2017-29"
"2017-31",34,77,19,78.4588235294118,64.4980392156863,3.85433070866141,"2017-30"
"2017-32",30,51,0,81.1007194244604,61.6870503597122,2.58273381294964,"2017-31"
"2017-33",40,83,2,81.6872852233677,64.5876288659794,3.13793103448276,"2017-32"
"2017-34",29,74,82,82.1842900302115,56.1873111782478,2.55589123867069,"2017-33"
"2017-35",2,10,113,81.3851590106007,51.8268551236749,2.96466431095406,"2017-34"
"2017-36",2,13,32,80.2570093457944,58.5327102803738,4.8411214953271,"2017-35"
"2017-37",27,53,65,83.6466666666667,58.7466666666667,1.9,"2017-36"
"2017-38",7,11,0,88.5522388059701,62.4179104477612,6.93993993993994,"2017-37"
"2017-39",26,48,69,84.036036036036,58.5045045045045,1.97280966767372,"2017-38"
"2017-40",2,19,89,83.2448275862069,55.2586206896552,3.88620689655173,"2017-39"
"2017-41",0,7,69,86.8368580060423,55.1812688821752,3.1,"2017-40"
"2017-42",0,4,102,74.2325581395349,47.6976744186046,3.09813084112149,"2017-41"
"2017-43",0,3,40,84.2975778546713,57.4913494809688,7.40484429065744,"2017-42"
"2017-44",0,0,78,77.3191489361702,49.1191489361702,5.64377682403434,"2017-43"
"2017-45",0,0,175,76.2652173913043,37.9695652173913,5.00434782608696,"2017-44"
"2017-46",0,0,179,81.9471365638766,40.0660792951542,6.12444444444444,"2017-45"
"2017-47",0,0,132,72.3073170731707,39.7365853658536,6.16585365853658,"2017-46"
"2017-48",0,0,169,73.0257731958763,36.0360824742268,3.86082474226804,"2017-47"
"2017-49",0,0,207,81.4291497975708,35.9919028340081,5.48178137651822,"2017-48"
"2017-50",0,0,216,73.3472222222222,24.1805555555556,5.14814814814815,"2017-49"
"2017-51",0,0,245,79.1968503937008,32.0511811023622,3.28174603174603,"2017-50"
"2017-52",0,0,246,65.5609756097561,18.3918367346939,6.39430894308943,"2017-51"
"2018-01",0,0,224,61.4726368159204,13.5273631840796,9.33035714285714,"2017-52"
"2018-02",0,0,159,76.0896226415094,34.6745283018868,8.76446280991736,"2018-01"
"2018-03",0,0,213,75.3133640552995,28.1244239631336,4.40552995391705,"2018-02"
"2018-04",0,0,200,80.300395256917,37.4545454545455,5.93280632411067,"2018-03"
"2018-05",0,0,249,74.8273092369478,28.3453815261044,7.74898785425101,"2018-04"
"2018-06",0,0,243,83.9691780821918,36.3287671232877,4.32876712328767,"2018-05"
"2018-07",0,0,252,80.1326164874552,37.5985663082437,4.67383512544803,"2018-06"
"2018-08",0,0,163,85.3167938931298,42.6641221374046,6.01526717557252,"2018-07"
"2018-09",0,0,222,74.0408163265306,37.8408163265306,10.1570247933884,"2018-08"
"2018-10",0,0,268,75.3917910447761,32.5373134328358,9.04477611940299,"2018-09"
"2018-11",0,0,191,63.130890052356,28.4450261780105,9.24736842105263,"2018-10"
"2018-12",0,0,274,73.1678832116788,31.2116788321168,6.24354243542435,"2018-11"
"2018-13",0,0,148,69.5529953917051,39.0460829493087,5.38709677419355,"2018-12"
"2018-14",0,0,237,73.8694029850746,36.4365671641791,6.52434456928839,"2018-13"
"2018-15",0,0,224,74.4661654135338,36.4624060150376,4.90601503759398,"2018-14"
"2018-16",0,0,189,74.5018315018315,40.5897435897436,7.81985294117648,"2018-15"
"2018-17",0,0,71,81.2350993377483,48.5596026490066,5.27574750830565,"2018-16"
"2018-18",18,29,52,63.6153846153846,52.2980769230769,5.66826923076923,"2018-17"
"2018-19",0,4,90,82.8730158730159,50.5174603174603,3.12540192926045,"2018-18"
"2018-20",2,7,25,86.4466858789625,55.3746397694525,3.83768115942029,"2018-19"
"2018-21",21,33,35,77.4409448818897,55.1968503937008,4.01581027667985,"2018-20"
"2018-22",19,54,12,82.5051546391753,59.4639175257732,3.7439446366782,"2018-21"
"2018-23",8,17,10,81.1901408450704,54.3802816901408,3.59558823529412,"2018-22"
"2018-24",22,30,7,69.0398009950249,58.5422885572139,5.65,"2018-23"
"2018-25",27,53,5,79.0445344129554,60.834008097166,3.87916666666667,"2018-24"
"2018-26",37,53,32,81.0212765957447,64.3758865248227,4.14388489208633,"2018-25"
"2018-27",70,120,0,75.1644444444444,69.2444444444445,4.71621621621622,"2018-26"
"2018-28",50,83,0,73.6694560669456,62.5481171548117,3.17226890756303,"2018-27"
"2018-29",53,108,16,82.0802469135803,63.9938271604938,3.71207430340557,"2018-28"
"2018-30",93,211,0,81.0790378006873,72.0927835051546,6.16206896551724,"2018-29"
"2018-31",75,171,0,83.12,69.9138461538461,4.18153846153846,"2018-30"
"2018-32",73,152,0,83.7418300653595,71.5653594771242,3.59868421052632,"2018-31"
"2018-33",57,107,0,84.8742331288344,70.1349693251534,4.00307692307692,"2018-32"
"2018-34",24,61,26,82.7033333333333,61.57,3.31333333333333,"2018-33"
"2018-35",59,92,0,76.6363636363636,67.4114832535885,3.3719806763285,"2018-34"
"2018-36",43,73,0,80.9683257918552,68.158371040724,3.63013698630137,"2018-35"
"2018-37",20,56,0,89.1379310344828,65.6477832512315,2.31280788177339,"2018-36"
"2018-38",3,19,32,87.003367003367,61.1851851851852,3.45454545454545,"2018-37"
"2018-39",1,18,89,87.9454022988506,55.9454022988506,3.88081395348837,"2018-38"
"2018-40",0,6,39,87.2266288951841,57.8951841359773,3.03693181818182,"2018-39"
"2018-41",6,20,64,87.514950166113,57.7906976744186,4.71666666666667,"2018-40"
"2018-42",0,0,117,70.2156862745098,44.0196078431373,6.2843137254902,"2018-41"
"2018-43",0,0,200,82.4019933554817,43.8737541528239,4.96677740863787,"2018-42"
"2018-44",0,0,76,79.3975903614458,50.4899598393574,6.18875502008032,"2018-43"
"2018-45",0,0,114,79.5176056338029,45.6866197183098,5.46808510638298,"2018-44"
"2018-46",0,0,209,74.4795081967213,37.5901639344262,6.5,"2018-45"
"2018-47",0,0,250,72.2677165354331,34.5708661417323,5.25296442687747,"2018-46"
"2018-48",0,0,248,82.115523465704,40.6064981949458,6.07971014492754,"2018-47"
"2018-49",0,0,147,61.0697674418605,29.1976744186047,4.98255813953488,"2018-48"
"2018-50",0,0,223,76.2875536480687,34.107296137339,3.57510729613734,"2018-49"
"2018-51",0,0,154,73.6944444444444,38.3472222222222,8.17592592592593,"2018-50"
"2018-52",0,0,167,73.806167400881,35.5550660792952,5.2787610619469,"2018-51"
"2019-01",0,0,325,79.9678362573099,37.4736842105263,6.25,"2018-52"
"2019-02",0,0,225,63.1111111111111,28.64,6.61607142857143,"2019-01"
"2019-03",0,0,253,75.7707509881423,27.0079051383399,4.94071146245059,"2019-02"
"2019-04",0,0,148,65.0491803278689,28.1912568306011,9.12637362637363,"2019-03"
"2019-05",0,0,214,60.2102803738318,22.8364485981308,6.56398104265402,"2019-04"
"2019-06",0,0,237,75.0118577075098,34.5138339920949,5.15079365079365,"2019-05"
"2019-07",0,0,224,69.2914979757085,31.9392712550607,5.83400809716599,"2019-06"
"2019-08",0,0,304,76.6414473684211,30.5065789473684,4.98679867986799,"2019-07"
"2019-09",0,0,265,67.8490566037736,25.6301886792453,6.22727272727272,"2019-08"
"2019-10",0,0,248,68.5322580645162,27.1209677419355,6.36885245901639,"2019-09"
"2019-11",0,0,132,62.1472081218274,37.9543147208122,7.98461538461539,"2019-10"
"2019-12",0,0,201,63.377990430622,33.1722488038277,7.90338164251207,"2019-11"
"2019-13",0,0,138,65.9157894736842,38.5885714285714,6.15263157894737,"2019-12"
"2019-14",0,0,174,63.0357142857143,36.625,5.98660714285714,"2019-13"
"2019-15",0,0,128,79.3879003558719,47.2491103202847,5.58718861209964,"2019-14"
"2019-16",0,0,45,75.521568627451,54.0627450980392,9.92913385826772,"2019-15"
"2019-17",0,0,71,79.9515570934256,48.8373702422145,6.719723183391,"2019-16"
"2019-18",0,0,117,81.4192439862543,46.360824742268,3.26206896551724,"2019-17"
"2019-19",0,0,103,73.573275862069,46.7413793103448,4.5974025974026,"2019-18"
"2019-20",0,0,175,78.8322147651007,47.1778523489933,4.36700336700337,"2019-19"
"2019-21",14,26,27,65.8045454545454,55.3636363636364,7.38356164383562,"2019-20"
"2019-22",0,18,0,78.8,55.7153846153846,3.6147859922179,"2019-21"
"2019-23",2,37,28,66.4304932735426,56.3811659192825,5.14349775784753,"2019-22"
"2019-24",0,26,7,77.1571428571429,59.6535714285714,5.584229390681,"2019-23"
"2019-25",12,31,0,81.0163934426229,63.5901639344262,3.58223684210527,"2019-24"
"2019-26",42,78,0,78.4601449275362,66.3224637681159,3.59636363636364,"2019-25"
"2019-27",69,110,0,75.412213740458,66.1412213740458,2.95785440613027,"2019-26"
"2019-28",70,100,0,78.6593059936909,65.7192429022082,2.31012658227848,"2019-27"
"2019-29",78,137,0,75.6147186147186,69.545045045045,3.8304347826087,"2019-28"
"2019-30",45,76,0,77.2096069868996,65.2863636363636,3.80973451327434,"2019-29"
"2019-31",76,108,0,73.4657534246575,67.4953271028037,3.24657534246576,"2019-30"
"2019-32",46,120,0,77.7898305084746,65.1728813559322,3.68135593220339,"2019-31"
"2019-33",39,90,0,81.1013071895425,66.6797385620915,2.90849673202614,"2019-32"
"2019-34",60,117,0,78.5584905660377,66.2641509433962,3.75190839694657,"2019-33"
"2019-35",19,47,47,81.0432098765432,58.5,1.97523219814241,"2019-34"
"2019-36",3,21,0,78.0471698113208,59.4811320754717,3.87677725118483,"2019-35"
"2019-37",10,20,81,82.8123076923077,56.4615384615385,2.64197530864198,"2019-36"
"2019-38",15,24,164,80.7126099706745,48.5131964809384,1.29117647058823,"2019-37"
"2019-39",8,30,67,80.7933333333333,57.21,3.26262626262626,"2019-38"
"2019-40",1,6,58,76.3448275862069,50.2155172413793,4.13419913419913,"2019-39"
"2019-41",0,6,46,82.2671232876713,52.6952054794521,6.02413793103448,"2019-40"
"2019-42",0,0,112,77.2758620689655,45.48828125,4.72413793103449,"2019-41"
"2019-43",0,0,107,81.3878787878788,48.8538961038961,3.65757575757576,"2019-42"
"2019-44",0,0,59,79.6894197952219,48.1386554621849,5.04436860068259,"2019-43"
"2019-45",0,0,153,72.4772727272727,38.5636363636364,4.48623853211009,"2019-44"
"2019-46",0,0,173,63.9227053140097,33.3140096618358,4.68599033816425,"2019-45"
"2019-47",0,0,229,81.3861788617886,40.2122448979592,5.59859154929577,"2019-46"
"2019-48",0,0,216,72.2386363636364,35.4144486692015,5.10227272727273,"2019-47"
"2019-49",0,0,263,76.4144486692015,30.2952755905512,6.26819923371648,"2019-48"
"2019-50",0,0,179,83.5102040816327,43.0699088145897,7.20991253644315,"2019-49"
"2019-51",0,0,232,69.8836206896552,26.431718061674,5.30172413793103,"2019-50"
"2019-52",0,0,189,72.2,33.5024390243902,3.07843137254902,"2019-51"
"2020-01",0,0,179,75.7932960893855,38.854748603352,4.97206703910614,"2019-52"
"2020-02",0,0,158,73.3029045643154,38.0954356846473,7.73858921161825,"2020-01"
"2020-03",0,0,259,75.3053435114504,30.8358778625954,4.27862595419847,"2020-02"
"2020-04",0,0,197,72.0731707317073,27.9951219512195,4.56585365853659,"2020-03"
"2020-05",0,0,193,69.0569948186529,30.119170984456,3.43523316062176,"2020-04"
"2020-06",0,0,238,80.9224489795918,33.0452674897119,4.31020408163265,"2020-05"
"2020-07",0,0,265,79.2415094339623,33.6981132075472,4.10606060606061,"2020-06"
"2020-08",0,0,182,59.5080213903743,27.7914438502674,5.07027027027027,"2020-07"
"2020-09",0,0,192,68.1866028708134,34.8947368421053,6.20192307692308,"2020-08"
"2020-10",0,0,155,60.989847715736,35.243654822335,8.49238578680203,"2020-09"
"2020-11",0,0,123,63.8028169014084,40.206572769953,6.88151658767772,"2020-10"
"2020-12",0,0,223,75.763779527559,37.3543307086614,5.07086614173228,"2020-11"
"2020-13",0,0,243,76.862962962963,38.4518518518518,6.49442379182156,"2020-12"
"2020-14",0,0,323,84.0757575757576,38.4454545454546,8.28048780487805,"2020-13"
"2020-15",0,0,186,70.8697478991597,38.8697478991597,6.08403361344537,"2020-14"
"2020-16",0,0,166,74.0700389105058,40.3346303501946,7.77075098814228,"2020-15"
"2020-17",0,0,205,70.5470085470085,37.5299145299145,6.24786324786325,"2020-16"
"2020-18",0,0,141,77.7256317689531,45.14440433213,7.47463768115942,"2020-17"
"2020-19",0,0,139,64.25,39.9318181818182,6.31336405529954,"2020-18"
"2020-20",0,3,59,63.4427083333333,47.4322916666667,6.26701570680628,"2020-19"
"2020-21",0,7,78,69.8557692307692,47.1778846153846,4.68115942028986,"2020-20"
"2020-22",16,35,19,79.7212543554007,61.1080139372822,6.25435540069687,"2020-21"
"2020-23",17,36,13,74.3601694915254,60.5296610169492,4.55555555555556,"2020-22"
"2020-24",10,36,23,73.96,60.208,4.77016129032258,"2020-23"
"2020-25",41,67,44,74.8273092369478,60.6586345381526,4.05691056910569,"2020-24"
"2020-26",61,94,0,78.6655172413793,66.3413793103448,3.70344827586207,"2020-25"
"2020-27",26,62,0,82.8571428571428,66.2044817927171,3.12215909090909,"2020-26"
"2020-28",68,148,0,78.8174904942966,70.3992395437262,6,"2020-27"
"2020-29",38,72,0,78.6943396226415,65.3283018867924,3.09848484848485,"2020-28"
"2020-30",81,144,0,74.7621145374449,70.2334801762115,3.3568281938326,"2020-29"
"2020-31",95,141,0,74.7860082304527,69.7078189300411,3.62139917695473,"2020-30"
"2020-32",77,115,0,74.7284482758621,68.0948275862069,4.5646551724138,"2020-31"
"2020-33",61,116,0,79.0322580645162,68.6308243727598,4.16304347826087,"2020-32"
"2020-34",40,65,0,79.7213622291022,62.7275541795666,3.10248447204969,"2020-33"
"2020-35",28,89,0,77.5729927007299,66.2116788321168,3.77655677655678,"2020-34"
"2020-36",12,60,8,79.1891891891892,64.2596899224806,3.27027027027027,"2020-35"
"2020-37",20,72,55,83.5919003115265,60.9408099688473,2.50155763239875,"2020-36"
"2020-38",0,11,56,68.3179487179487,51.2410256410256,4.25520833333333,"2020-37"
"2020-39",6,45,46,75.28125,55.18359375,2.90196078431373,"2020-38"
"2020-40",0,31,99,82.4864048338369,56.0513595166163,4.07575757575758,"2020-39"
"2020-41",0,0,72,74.9045643153527,50.6307053941909,4.44583333333334,"2020-40"
"2020-42",0,0,114,83.6822429906542,49.9968847352025,4.15625,"2020-41"
"2020-43",0,3,58,84.5635179153094,55.2214983713355,2.24590163934426,"2020-42"
"2020-44",0,0,197,85.384126984127,44.2207792207792,3.32165605095541,"2020-43"
"2020-45",0,4,109,71.1219512195122,45.6048780487805,5.0390243902439,"2020-44"
"2020-46",0,4,128,83.6341463414634,48.6829268292683,4.00347222222222,"2020-45"
"2020-47",0,0,108,59.7616279069767,38.296511627907,6.13372093023256,"2020-46"
"2020-48",0,0,108,80.8134920634921,46.3466135458167,4.73412698412698,"2020-47"
"2020-49",0,0,142,72.9825327510917,42.7652582159624,10.825327510917,"2020-48"
"2020-50",0,0,209,79.734693877551,36.4367346938776,2.99183673469387,"2020-49"
"2020-51",0,0,248,75.3387096774193,27.0241935483871,4.86693548387096,"2020-50"
"2020-52",0,0,189,78.3699633699634,37.3846153846154,6.21611721611721,"2020-51"
"2020-53",0,0,100,63.5945945945946,34.9417475728155,6.77477477477477,"2020-52"
"2021-01",0,0,225,66.3866666666667,29.5822222222222,5.54666666666667,"2020-53"
"2021-02",0,0,188,72.7511961722488,35.0765550239234,5.04306220095695,"2021-01"
"2021-03",0,0,177,55.5511363636364,27.5340909090909,6.25423728813559,"2021-02"
"2021-04",0,0,248,69.9032258064516,23.8137651821862,4.23076923076923,"2021-03"
"2021-05",0,0,294,78.8707482993197,32.2857142857143,6.38965517241379,"2021-04"
"2021-06",0,0,212,60.9292452830189,24.4905660377359,3.32863849765258,"2021-05"
"2021-07",0,0,320,79.8277945619335,31.2537764350453,5.02127659574468,"2021-06"
"2021-08",0,0,212,72.2294372294372,35.8528138528139,6.62770562770562,"2021-07"
"2021-09",0,0,176,47.6444444444445,27.0611111111111,8.39106145251397,"2021-08"
"2021-10",0,0,137,53.1914893617021,33.3829787234043,6.87234042553192,"2021-09"
"2021-11",0,0,175,56.6230366492147,29.9842931937173,5.55263157894737,"2021-10"
"2021-12",0,0,153,83.2181818181818,43.8121212121212,5.36280487804877,"2021-11"
"2021-13",0,0,126,62.947619047619,40.1809523809524,7.31730769230769,"2021-12"
"2021-14",0,0,150,75.6090534979424,42.4650205761317,3.9,"2021-13"
"2021-15",0,0,176,78.4813084112149,40.5233644859813,6.92890995260664,"2021-14"
"2021-16",0,0,106,62.1581632653061,43.5396825396825,6.84536082474227,"2021-15"
"2021-17",0,1,69,67.646511627907,47.4186046511628,5.78604651162791,"2021-16"
"2021-18",0,0,84,76.3022222222222,47.52,4.24,"2021-17"
"2021-19",0,9,104,65,46.8458149779736,3.49333333333333,"2021-18"
"2021-20",16,42,66,69.4976076555024,53.9090909090909,3.14832535885167,"2021-19"
"2021-21",9,18,141,78.3333333333333,51.2984496124031,6.65748031496063,"2021-20"
"2021-22",21,35,9,81.2175572519084,60.1526717557252,4.46360153256705,"2021-21"
"2021-23",36,51,7,71.1530054644809,62.4262295081967,4.04419889502763,"2021-22"
